,vol,no,vol.no,total_pages,year,month,article_title,page_start,page_end,author,category,graphics,notes,volunteer,unique_id
2424,14,1,14.1,104,1991,May,Italian Women Writers from Italica Press,100,100,Italica Press,Advertisements,Yes,"ad for New Italian Women by Martha King (ed.), Woman at War by Dacia Mariani, Cosmia by Grazia Deledda",Katie Stollmack,FBNDDA2427
2425,14,1,14.1,104,1991,May,Mass Markets,102,102,Karen Axness,Booklist/Medialist,No,"list of new books in May, June, July",Katie Stollmack,FBNDDA2428
2426,14,1,14.1,104,1991,May,Telling It Like It Is,28,28,Knowledge; Ideas; & Trends,Advertisements,Yes,ad for Telling It Like It Is by Elyane Clift (graphic of the cover) and Sources: An Annotated Bibliography of Women's Issues by Rita I. McCullough,Katie Stollmack,FBNDDA2429
2427,14,1,14.1,104,1991,May,From the University Presses,85,91,Kris Hoover,Presslist,Yes,"new books from: Harvard University Press, Iowa State University Press, University of Wisconsin Press, University of Alabama Press, University of Michigan Press, Peter Bedrick Books, Utah State University Press, Louisiana State University Press, University of Oklahoma Press, University of Hawaii Press, University of North Carolina Press, University of Georgia Press, Cambridge University Press, Yale University Press, Wayne State University Press",Katie Stollmack,FBNDDA2430
2428,14,1,14.1,104,1991,May,"M.E. Sharpe, Inc.",98,98,M.E. Sharpe; Inc.,Advertisements,No,"ad for 4 new titles, 2 forthcoming, 3 autobiographies. Graphics of two covers",Katie Stollmack,FBNDDA2431
2429,14,1,14.1,104,1991,May,Mysteries,55,56,Mary Lowry,Booklist/Medialist,Yes,"new and forthcoming Mystery titles, graphic of footprints",Katie Stollmack,FBNDDA2432
2430,14,1,14.1,104,1991,May,Anatomy of a Bankruptcy,15,21,Mary Morrell; Full Feature Books,Other,Yes,"budgeting information, figures. dollar sign graphics",Katie Stollmack,FBNDDA2433
2431,14,1,14.1,104,1991,May,Books That Heal from the Human Services Institute,92,92,Mcgraw Hill,Advertisements,Yes,ad for five titles with graphics of the covers,Katie Stollmack,FBNDDA2434
2432,14,1,14.1,104,1991,May,Introducing a New Series of Lavender Age Books from Mother Courage Press,34,34,Mother Courage Press,Advertisements,Yes,"ad for Singin' the Sun Up by Ocala Wings, Hodag Winter by Deborah Wiese, MEGA by B.L. Holmes",Katie Stollmack,FBNDDA2435
2433,14,1,14.1,104,1991,May,Writing Wanted,41,41,Multiple,Other,Yes,"writing wanted for: Cachet, L.A. Ross, Women's Studies Program at Bowling Green University, Sage: A Scholarly Journal on Black Women, Women's Recovery Network",Katie Stollmack,FBNDDA2436
2434,14,1,14.1,104,1991,May,Bestsellers,43,44,Multiple,Booklist/Medialist,Yes,"bestsellers from: New Words, Bookwoman, Bold Print, Judith's Room",Katie Stollmack,FBNDDA2437
2435,14,1,14.1,104,1991,May,Index of advertisers,103,103,Multiple,Advertisements,No,list of all advertisements with page numbers,Katie Stollmack,FBNDDA2438
2436,14,1,14.1,104,1991,May,Classified Ad & Literary Personals,104,104,Multiple,Advertisements,No,"Positions Available: Associate editor for feminist magazine, sales rep for Jane Iris Designs. Positions Wanted: experienced editor. Book Search Services from Lunaria. For Sale: document about Israel/Palestine through Women's voices, Lesbian computer game.",Katie Stollmack,FBNDDA2439
2437,14,1,14.1,104,1991,May,Seal Press Ad,2,2,Naiad Press,Advertisements,Yes,"Advertisement from Seal Press. ""Celebrating 15 years of Publishing Women's Writing"". They'll be present with a booth at ABA & there is an invitation for readers to join the publishing company at the Lambda Literary Awards Dinner. The publication address and phone number is included. Portraits of women, varying in age and race, are shown on the left and right margins of this page.",Carla Bullock,FBNDDA2440
2438,14,1,14.1,104,1991,May,Feminism Without Illusions,86,86,Naiad Press,Advertisements,No,ad for Feminism Without Illusions: A Critique of Individualism by Elizabeth Fox-Genovese,Katie Stollmack,FBNDDA2441
2439,14,1,14.1,104,1991,May,Working at the Center of the Movement,29,30,Nett Hart,Other,Yes,"feature on community organizing, graphic of ""Sudie Rakusin, Dreams and Shadows""",Katie Stollmack,FBNDDA2442
2440,14,1,14.1,104,1991,May,Spring Titles From New Victoria Publishers,66,66,New Victoria Publishers,Advertisements,Yes,ad for Woman With Red Hair by Sigrid Brunel and Cody Angel by Joanne Whitfield with small graphics of the covers,Katie Stollmack,FBNDDA2443
2441,14,1,14.1,104,1991,May,Books on Women in the Middle East,27,28,New Words,Booklist/Medialist,Yes,"fiction, memoirs, nonfiction",Katie Stollmack,FBNDDA2444
2442,14,1,14.1,104,1991,May,Bestsellers from Northeastern,6,6,Northeastern University Press,Advertisements,No,"""Camille Claudel"" by Reine-Marie Paris. ""Witch-hunting in seventeenth-century New England. A documented history, 1638-1692"" edited by David D. Hall. ""Gender and Knowledge: Elements of a Postmodern Feminism"" by Susan J. Hekman. ""Machinery of Dominance: Women, Men, and Technical Know-How"" by Cynthia Cockburn.",Carla Bullock,FBNDDA2445
2443,14,1,14.1,104,1991,May,On the Issues,40,40,On The Issues,Advertisements,Yes,"ad for On the Issues magazine, graphic of a woman surrounded by paper",Katie Stollmack,FBNDDA2446
2444,14,1,14.1,104,1991,May,New Editions in Cloth and Paper,62,62,Papier-Mache,Advertisements,Yes,"ad for When I Am an Old Woman I Shall Wear Purple by Sandra Martz (ed.), If I Had a Hammer: Women's Work in Poetry, Fiction, and Photography by Sandra Martz (ed.), multiple blurbs and graphics of both covers",Katie Stollmack,FBNDDA2447
2445,14,1,14.1,104,1991,May,Paradigm Publishing Company,67,67,Paradigm Publishing Company,Advertisements,No,ad for Taken by Storm by Linda Kay Silva and Expenses by Penny S. Lorio,Katie Stollmack,FBNDDA2448
2446,14,1,14.1,104,1991,May,Awards of One's Own,9,10,Patricia Roth Schwartz,Other,Yes,"Carol Seajay is quoted at the start of the page, mentioning that she was intrigued by Schwartz' article in which she ""invents her own awards for books she thinks most deserving of honors."" Seajay wanted to honor feminist books as they are overlooked by many book award orgs.",Carla Bullock,FBNDDA2449
2447,14,1,14.1,104,1991,May,Border Crossing,45,48,Penny Goldsmith,Booklist/Medialist,Yes,"books from Canada, graphics of birds",Katie Stollmack,FBNDDA2450
2448,14,1,14.1,104,1991,May,Poets & Writers Magazine,47,47,Poets & Writers Magazine,Advertisements,Yes,"ad for Poets & Writers Magazine, ""the magazine for writers,"" graphic of one edition's cover",Katie Stollmack,FBNDDA2451
2449,14,1,14.1,104,1991,May,press gang publishers,4,4,Press Gang Publishers,Advertisements,Yes,"Advertisement for 'press gang publishers'. Promoting their booth at ABA. There are 4 publications shown on the page, alongside with their blurbs, ISBN numbers, and retail price. The publications are ""Drawing the Line"" by Kiss and Tell, ""Dream On"" by Chrystos, ""Telling It: Women and Language Across Cultures"" by Sky Lee, Lee Maracle, Daphne Marlatt and Betsy Warland, and ""Sojourner's Truth & other stories by Lee Maracle. The pictures accompany the titles & blurbs of these publications, each respective photograph representing the cover of it's own publication. At the bottom of the page, the address and phone number of the publication is listed.",Carla Bullock,FBNDDA2452
2450,14,1,14.1,104,1991,May,And on Publishers Row,93,103,Sandi Torkildson; Karen Axness,Presslist,Yes,"new books from: Addison-Wesley, Algonquin Books, Atlantic Monthly, Ballantine/Columbine Trade, Contemporary Books, Doubleday, Ecco Press, Farrar, Straus, and Giroux, Harper and Row, Holt, Little Brown, Morrow, Norton, Prentice Hall, Putnam Publishing Group, Simon and Schuster, St. Martin's Press,",Katie Stollmack,FBNDDA2453
2451,14,1,14.1,104,1991,May,Samuel Weiser,78,78,Samuel Weiser,Advertisements,No,"ad for Tarot of the Street by Pamela Eakins, PhD. and Weaving Woman: Essays in Feminine Psychology from the Notebooks of a Jungian Analyst by Barbara Black Koliuv, PhD.",Katie Stollmack,FBNDDA2454
2452,14,1,14.1,104,1991,May,Wanting Women,10,10,Sidewalk Revolution Press,Advertisements,Yes,"ad for Wanting Women: and Anthology of Lesbian Erotic Poetry by Jan Hardy (ed.), graphic of a woman",Katie Stollmack,FBNDDA2455
2453,14,1,14.1,104,1991,May,Books for Children from Sister Vision Press,42,42,Sister Vision Press,Advertisements,Yes,"ad for Bird Talk by Lenore Keeshig-Tobias, How the East Pond Got Its Flowers by Althea Trotman, Coloured Pictures by Himani Bannerji, A Giant Named Azalea by Vinita Srivastva. Graphics of the covers",Katie Stollmack,FBNDDA2456
2454,14,1,14.1,104,1991,May,Springer Publishing Company,94,94,Springer Publishing Company,Advertisements,Yes,"ad for Breast Cancer in the Life Course by Julianne S. Oktay, PhD, Feminist Perspectives on Addictions by Nan Van Den Bergh, PhD (ed.), and Women in the Middle  by Elaine M. Brody, PhD",Katie Stollmack,FBNDDA2457
2455,14,1,14.1,104,1991,May,The Care and Feeding of a Writer on the Road,13,14,Susanna Sturgis,Other,Yes,"feature about science fiction conventions and bookstore appearances, graphic of ""woman with tulips""",Katie Stollmack,FBNDDA2458
2456,14,1,14.1,104,1991,May,Susanna Sturgis on Science Fiction,49,51,Susanna Sturgis,Booklist/Medialist,Yes,"new sci-fi books from; Ace, Avon, Bantam/Spectra, Collier Nucleus, Daw Books, Doubleday/Foundation, Firebrand Books, Heinemann/Australia, Mercury House, Penguin/ROC, TOR, University of Minnesota, University of Tennessee, Warner/Questar, White Pine Press",Katie Stollmack,FBNDDA2459
2457,14,1,14.1,104,1991,May,Art Books,59,60,Tee A. Corinne,Booklist/Medialist,Yes,"graphic of book on an easel, woman sitting on a bed next to a pot-bellied stove, women protesting",Katie Stollmack,FBNDDA2460
2458,14,1,14.1,104,1991,May,New Titles from the Crossing Press,52,53,The Crossing Press,Advertisements,Yes,"ad for My Mother's Daughter: Stories by Women, Women's Glib by Rosalind Warren, and more new titles",Katie Stollmack,FBNDDA2461
2459,14,1,14.1,104,1991,May,"Murder by Tradition, Benediction",12,12,The Naiad Press,Advertisements,Yes,"ad for Murder by Tradition: A Kate Delafield Mystery by Katherine V. Forrest and Benediction by Diane Salvatore, graphics of the covers",Katie Stollmack,FBNDDA2462
2460,14,1,14.1,104,1991,May,Katherine V. Forrest,54,54,The Naiad Press,Advertisements,Yes,"ad for Murder by Tradition: A Kate Delafield Mystery by Katherine V. Forrest with a long synopsis/blurb, graphic of the cover",Katie Stollmack,FBNDDA2463
2461,14,1,14.1,104,1991,May,Benediction,C4,C4,The Naiad Press,Advertisements,Yes,"ad for Benediction by Diane Salvatore. Long excerpt, short blurb. Graphic of Naiad Press logo",Katie Stollmack,FBNDDA2464
2462,14,1,14.1,104,1991,May,The Women's Review of Books,24,24,The Women's Review Of Books,Advertisements,No,"ad for The Women's Review of Books, over 40,000 readers every month",Katie Stollmack,FBNDDA2465
2463,14,1,14.1,104,1991,May,"Cancer as a Women's Issue, Hakwings",33,33,Third Side Press,Advertisements,Yes,"ad for Cancer as a Women's Issue: Scratching the Surface by Midge Stocked (ed.), and Hawkings by Karen Lee Osborne. Graphics of the covers",Katie Stollmack,FBNDDA2466
2464,14,1,14.1,104,1991,May,Music from a Feminist Perspective,41,41,University Of Illinois Press,Advertisements,No,"ad for Feminine Endings: Music, Gender, and Sexuality by Susan McClary and Developing Variations: Style and Ideology in Western Music by Rose Rosengard Subotnik",Katie Stollmack,FBNDDA2467
2465,14,1,14.1,104,1991,May,New from Illinois,84,84,University Of Illinois Press,Advertisements,Yes,"ad for Tradition and the Talents of Women by Florence Howe (ed.), Old Maids to Radical Spinsters: Unmarried Women in the Twentieth-Century Novel by Laura L. Doan (ed)., Women and the Crisis of Southern Nationalism by George C. Rabble, The Female Fear: The Social Cost of Rape by Margaret T. Gordon and Stephanie Riger, and Men, Women, and Work: Class, Gender, and Protest in the New England Shoe Industry, 1780-1910 by Mary H. Blewett. Graphic of quilt design",Katie Stollmack,FBNDDA2468
2466,14,1,14.1,104,1991,May,Women's Voices,88,88,University Of Illinois Press,Advertisements,No,ad for six new titles from women,Katie Stollmack,FBNDDA2469
2467,14,1,14.1,104,1991,May,Gender Matters,90,90,University Of Illinois Press,Advertisements,No,"ad for The Illusion of Equality: the Rhetoric and Reality of Divorce Reform by Martha Albertson Fineman, Wage Justice: Comparable Worth and the Paradoz of Technocratic Reform by Sara M. Evans and Barbara J. Nelson, and Women Adrift: Independent Wage Earners In Chicago, 1880-1930 by Joanne J. Meyerowitz",Katie Stollmack,FBNDDA2470
2468,14,1,14.1,104,1991,May,feminist book fortnight '91: 20 selected titles from Britan,7,8,Unknown,Presslist,Yes,"Fiction: Don Juan in the Village by Jane de Lynn, Birth Marks by Sarah Dunant, Searching by Nawal el Saadawi, Lady's Maid by Margaret Forster, Truth Tales 2: The Slate of Life---Contemporary Writing by Indian Women by Kali for Women (eds), The Woman's Hour Book of Short Stories by Pat McLoughlin (ed), Jasmine by Bharati Mukherjee, Burn Marks by Sara Paretsky, People in Trouble by Sarah Shulman, The Red Box by Farhana Sheikh, The Betrayal by Gillian Slovo, Girls in the Grass: Tales of Love and Lies by Nelanie Rae Thon, and Hatching Stones by Anna Wilson.; Women's Studies: Women Travel: Adventures, Advice, and Experience by Miranda Davies and Natania Jansz (eds), Dear Clare...This is What Women Feel About Page 3 by Clare Short, Kiri Tunks and Diane Hutchinson (eds); ARTS (Including Poetry and Drama): Passion: Discourses on BlackWomen's Creativity by Maud Sulter (ed); BIOGRAPHY AND AUTOBIOGRAPHY: Iranian Odyssey: A Kurdish Childhood by Gohar Kordi; MIND AND BODY: The Condom Book for Girls by Alison Everitt, Banished Knowledge: Facing Childhood Injuries by Alice Miller; YOUNGER READERS: Not So Stupid!: Incredible Short Stories by Malorie Blackman. Graphic: A digital drawing of an open book with stars flying out of it.",Carla Bullock,FBNDDA2471
2469,14,1,14.1,104,1991,May,Subscribe!,82,82,Unknown,Advertisements,No,subscription form,Katie Stollmack,FBNDDA2472
2470,14,1,14.1,104,1991,May,Mother Gave A Shout,C3,C3,Unknown,Advertisements,Yes,ad for Mother Gave A Shout: Poems by Women and Girls by Susanna Steele and Morag Styles (ed.). Graphic of the cover,Katie Stollmack,FBNDDA2473
2471,14,1,14.1,104,1991,May,Period.,C3,C3,Volcano Press,Advertisements,Yes,"ad for Period by JoAnn Gardner-Loulan, Bonnie Lopez, and Marie Quackenbush. Graphic of a girl and a calendar",Katie Stollmack,FBNDDA2474
2472,14,1,14.1,104,1991,May,MORE for Your Store,38,38,Womontyme Distribution,Advertisements,Yes,"ad for books, tapes, cards, stamps, videos from Womontyme Distribution",Katie Stollmack,FBNDDA2475
2473,14,1,14.1,104,1991,May,"""Short Stories""",5,6,Unknown,Short News,No,"4 short news blurbs. ""Illinois Prison Relents on Banned Book"": Illinois Department of Corrections had rescinded its ban of an interracial gay novel from state prisons, Larry Duplechan's ""Eight Days A Week"".; ""Canadian Francophone Lesbian Bookseller Wins ABA Scholarship"": L'Androgyne staffer, France Desilets, had been awarded a Minority Scholarship to the ABA's Booksellers School.;  ""James Tiptree, JR Memorial Award"": Pat Murphy announced the James Tiptree Jr. Memorial Award, which ""will be presented annually to a fictional work that explores and expands the roles of women and men."" James Tiptree Jr. was really Alice Sheldon & the new award has the support of Sheldon's estate. Funds to finance the award will be raised through bake sales at sci-fi conventions around the country. There will also be sales of the published recipes being solicited.;  ""Readers Guide Still Refuses to index Gay/Lesbian Periodicals"": Major periodical indices have resisted listing gay and lesbian publications, but the Gay and Lesbian Task Force of the American Library Association has convinced two of the leading indexing companies to start listing lesbian and gay magazines. Infotrac and The Book Review Index agreed to list select magazines. The Readers Guide to Periodical Literature, the major periodical guide, has refused to stop snubbing gay magazines. The gay and lesbian library workers are asking for a call to action from their library patrons, to write to Readers Guide and ask to stop their ""biased omission"".",Carla Bullock,FBNDDA2476
2474,14,2,14.2,92,1991,July,"Blessed are the poor? Women's Poverty, Family Policy, and Practical Theology' by Pamela D. Couture",84,84,Abingdon Press,Advertisements,Yes,,Laura Gibbs,FBNDDA2477
2475,14,2,14.2,92,1991,July,Just for Kids,48,48,Alyson Wonderland,Advertisements,Yes,Books about kids with lesbian and gay parents - 'Gloria goes to gay pride' by Leslea Newman' and 'Families: A Coloring Book' by Michael Willhoite.,Laura Gibbs,FBNDDA2478
2476,14,2,14.2,92,1991,July,Writing Wanted,40,40,Am,Advertisements,No,,Laura Gibbs,FBNDDA2479
2477,14,2,14.2,92,1991,July,From the Small Presses,67,74,Ann Morse,Booklist/Medialist,Yes,"Graphics: 'A Caucasion American ""couch potato"" engaging in the TV ritual' from The Basic Skills Caucasion Americans Workbook. Anna Lee Walters' 'Ghost Singer', 'Dreamweaving' from Northland Publishing",Laura Gibbs,FBNDDA2480
2478,14,2,14.2,92,1991,July,Notes From the Computer Table,1,2,Carol Seajay,Editor's Note,No,Bombing of Nancy Helm's bookstore,Laura Gibbs,FBNDDA2481
2479,14,2,14.2,92,1991,July,Table of Contents,3,3,Carol Seajay,Unknown,No,,Laura Gibbs,FBNDDA2482
2480,14,2,14.2,92,1991,July,News News News,9,15,Carol Seajay,News Feature,No,"Bombing of Nancy Helm's Lancaster (PA) bookstore June 24, on lack of police cooperation. Della Grace's 'Love Bites' released in US after being declared 'obscene' by US customs. Minnie Bruce Pratt, Audre Lorde, and Chrystos receive free expression grants.",Laura Gibbs,FBNDDA2483
2481,14,2,14.2,92,1991,July,"Ideas, Innovations and Thorny Problems",27,29,Carol Seajay,News Feature,Yes,"Graphic: Jezanna reading FBN in Alison Bechdel's 'New, Improved Dykes to Watch Out For'.",Laura Gibbs,FBNDDA2484
2482,14,2,14.2,92,1991,July,Canadian Contingent at Feminist Booksellers'/Publishers' Banquet,30,32,Carol Seajay,News Feature,Yes,"Small graphics of stick man studying, winged man. ""Living room conversation"" of feminist booksellers about financially difficult period.",Laura Gibbs,FBNDDA2485
