author,author_gender,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year,translator
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Kontrakt Paganini,Russian,2012,"Tepljašina, Elena"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,The nightmare,English,2012,"Wideburg, Laura A."
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Dogovorăt Paganini,Bulgarian,2013,"Cvetana, Dobreva"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,To simvoleo tou Paganini,Greek,2013,"Koutalou, Marianna"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Ḥozeh Paganini,Hebrew,2013,"Shapira, Rut"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,İnfazcı,Turkish,2014,"Ahndoril, Alexander ; Coelho Ahndoril ; Arda, Ali"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Paganīni līgums,Latvian,2017,"Rozenbergs, Jānis ; Pudure, Ieva"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Кошмар,Macedonian,2017,"Стојковска, Љубица ; Ефтимова, Марија"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Контракт Паганіні,Ukranian,2019,"Топіліна, Анна"
"Kepler, Lars",fm,Paganinikontraktet,Swedish,2010,Ugovor Paganini,Serbian,2020,"Bižić, Mirko"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Flammenkinder,German,2012,"Berf, Paul"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Eldvitnið,Icelandic,2012,"Daníelsson, Jón"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,La vident,Catalan,2012,"Delgado i Casanova, Marc"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,La testimone del fuoco,Italian,2012,"Giorgetti Cima, Carmen"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Ildvitnet,Norwegian,2012,"Gundersen, Henning J."
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Svědkyně ohně,Czech,2012,"Haidarová, Azita"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Ildvidnet,Danish,2012,"Kistorp, Jesper Klint"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Getuige,Dutch,2012,"Popma, Jasper ; Luijten, Clementine"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,La vidente,Spanish,2012,"Sánchez, Pontus ; Giménez, Mayte"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Tulitodistaja,Finnish,2012,"Uotila, Elina"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Svjedok vatre,Croatian,2013,"Černok, Željka"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,A vidente,Portuguese,2013,"Dinis, Ana"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Kōrei,Japanese,2013,"Iwasawa, Masatoshi ; Hane, Yukari"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Ugnies liudininkas,Lithuanian,2013,"Jurgaitytė, Virginija"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Tuletunnistaja,Estonian,2013,"Pedak, Peter"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Świadek,Polish,2013,"Rey-Radlińska, Marta"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Incurables,French,2013,"Roel-Rousson, Hege"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Svedkyňa ohňa,Slovak,2013,"Švantner, Miloš ; Mikulášová, Petra"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,The Fire Witness,English,2013,"Wideburg, Laura A."
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,I martiras tis fotias,Greek,2014,"Sperelaki, Titina"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Prizraki ne lgut,Russian,2014,"Tepljašina, Elena"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Me-shaḥaḳ zikaron,Hebrew,2014,"Tsubari, Yaʻel"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Đavo je došao po svoje,Serbian,2015,"Bižić, Mirko"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Svidetel na ogănja,Bulgarian,2016,"Bodenska, Meglena"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Uguns liecinieks,Latvian,2018,"Tīts, Māris ; Garjānis, Māris"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,Свідок вогню,Ukranian,2019,"Топіліна, Анна"
"Kepler, Lars",fm,Eldvittnet,Swedish,2011,A tűz tanúja,Hungarian,2020,"Papolczy, Péter"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Nukkumatti,Finnish,2012,"Koivunen, Anu"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Sandmaðurinn,Icelandic,2013,"Daníelsson, Jón"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,L'home de Sorra,Catalan,2013,"Delgado i Casanova, Marc"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,L'uomo della sabbia,Italian,2013,"Giorgetti Cima, Carmen"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Sandmannen,Norwegian,2013,"Gundersen, Henning J."
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Písečný muž,Czech,2013,"Haidarová, Azita"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Sandmanden,Danish,2013,"Kistorp, Jesper Klint"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Slaap,Dutch,2013,"Popma, Jasper ; Luijten, Clementine"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Der Sandmann,German,2014,"Berf, Paul"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Uspávač,Slovak,2014,"Bratová, Mária"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,O homem da areia,Portuguese,2014,"Dinis, Ana"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Le marchand de sable,French,2014,"Grumbach, Lena"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Smėlio žmogus,Lithuanian,2014,"Jurgaitytė, Virginija"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Piaskun,Polish,2014,"Rey-Radlińska, Marta"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Uneliivamees,Estonian,2014,"Saar, Heidi"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,El hombre de arena,Spanish,2014,"Sánchez, Pontus ; Giménez, Mayte"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,The sandman,English,2014,"Smith, Neil"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Pesočnyj čelovek,Russian,2014,"Tepljašina, Elena"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Noćna mora,Croatian,2015,"Černok, Željka"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Saendŭmaen,Korean,2015,"Yi, Chŏng-min"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Ish ha-ḥol,Hebrew,2016,"Benoṿits', Ḳaṭyah,"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Ammos sta matia,Greek,2017,"Fakinou, Maria"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Košmar,Serbian,2018,"Bižić, Mirko"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Pjasăčnija čovek,Bulgarian,2019,"Dončeva-Stamatova, Antoaneta"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Shuimo de huangyan,Chinese,2019,"Fu, Li"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Kum Adam,Turkish,2019,"Sezgintüredi, Algan"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Smilšuvīrs,Latvian,2019,"Tīts, Māris"
"Kepler, Lars",fm,Sandmannen,Swedish,2012,Sunaotoko,Japanese,2020,"Mizuki, Sayako ; Nabekura, Ryōsuke"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Norwegian,2014,"Gundersen, Henning J."
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Danish,2014,"Kistorp, Jesper Klint"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Dutch,2014,"Popma, Jasper ; Luijten, Clementine"
"Kepler, Lars",fm,Stalker,Swedish,2014,Ich jage dich,German,2015,"Berf, Paul"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Slovak,2015,"Chelemendiková, Anna"
"Kepler, Lars",fm,Stalker,Swedish,2014,Nella mente dell'ipnotista,Italian,2015,"Giorgetti Cima, Carmen ; Nerito, Roberta"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Czech,2015,"Haidarová, Azita"
"Kepler, Lars",fm,Stalker,Swedish,2014,Vainooja,Finnish,2015,"Koski, Kari"
"Kepler, Lars",fm,Stalker,Swedish,2014,Hrellirinn,Icelandic,2015,"Þórsdóttir, Nanna B."
"Kepler, Lars",fm,Stalker,Swedish,2014,Dins la ment de l'hipnotitzador,Catalan,2016,"Delgado i Casanova, Marc"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Portuguese,2016,"Dinis, Ana"
"Kepler, Lars",fm,Stalker,Swedish,2014,Désaxé,French,2016,"Grumbach, Lena"
"Kepler, Lars",fm,Stalker,Swedish,2014,En la mente del hipnotista,Spanish,2016,"Pecharromán Miguel, Gemma"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Estonian,2016,"Pedak, Peter"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,Polish,2016,"Rey-Radlińska, Marta"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalker,English,2016,"Smith, Neil"
"Kepler, Lars",fm,Stalker,Swedish,2014,Uhoda,Croatian,2017,"Brozović, Danilo"
"Kepler, Lars",fm,Stalker,Swedish,2014,Persekiotojas,Lithuanian,2017,"Jurgaitytė, Virginija"
"Kepler, Lars",fm,Stalker,Swedish,2014,Sŭt'okŏ,Korean,2017,"Kim, Hyo-jŏng"
"Kepler, Lars",fm,Stalker,Swedish,2014,Sogljadataj,Russian,2017,"Tepli︠a︡shina, Elena"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stoker,Hebrew,2018,"Harel, Orit"
"Kepler, Lars",fm,Stalker,Swedish,2014,Lesben,Hungarian,2018,"Papolczy, Péter"
"Kepler, Lars",fm,Stalker,Swedish,2014,Ο διώκτης,Greek,2018,"Φακίνου, Μαρία"
"Kepler, Lars",fm,Stalker,Swedish,2014,Senka,Serbian,2019,"Jovanovic, Vera"
"Kepler, Lars",fm,Stalker,Swedish,2014,Stalkers,Latvian,2019,"Tīts, Māris ; Austrums, Ainārs"
"Kepler, Lars",fm,Stalker,Swedish,2014,Presledvačăt,Bulgarian,2020,"Dončeva-Stamatova, Antoaneta"
"Kepler, Lars",fm,Stalker,Swedish,2014,Genzong kuang,Chinese,2020,"Fu, Li"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,Norwegian,2015,"Gundersen, Henning J."
"Kepler, Lars",fm,Playground,Swedish,2015,Il porto delle anime,Italian,2015,"Storti, Alessandro"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,Dutch,2015,"Westra, Ydelet"
"Kepler, Lars",fm,Playground,Swedish,2015,Ihrisko,Slovak,2016,"Bratová, Mária"
"Kepler, Lars",fm,Playground,Swedish,2015,Mänguväljak,Estonian,2016,"Elken, Maiu"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,Danish,2016,"Hilton Andersen, Allan"
"Kepler, Lars",fm,Playground,Swedish,2015,Leikvöllurinn,Icelandic,2016,"Kjartansdóttir, Halla"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,Czech,2016,"Kloučková, Karolína"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,Finnish,2016,"Koski, Kari"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground,French,2017,"Grumbach, Lena"
"Kepler, Lars",fm,Playground,Swedish,2015,Playground - Leben oder Sterben,German,2017,"Hildebrandt, Christel"
"Kepler, Lars",fm,Playground,Swedish,2015,Žaidimų aikštelė,Lithuanian,2017,"Jurgaitytė, Virginija"
"Kepler, Lars",fm,Playground,Swedish,2015,Plac zabaw,Polish,2017,"Rey-Radlińska, Marta"
"Kepler, Lars",fm,Playground,Swedish,2015,O porto das almas,Portuguese,2017,"Valente, Regina"
"Kepler, Lars",fm,Playground,Swedish,2015,Rotaļlaukums,Latvian,2018,"Garjānis, Māris ; Tīts, Māris"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Il cacciatore silenzioso,Italian,2016,"Berardini, Andrea"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Kaninjegeren,Norwegian,2016,"Gundersen, Henning J."
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Łowca,Polish,2016,"Muszalski, Maciej"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Hasenjagd,German,2017,"Alms, Thorsten"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Lovec králikov,Slovak,2017,"Bratová, Mária"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Kaninjægeren,Danish,2017,"Fehlauer, Andrea"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Lovec králíků,Czech,2017,"Kloučková, Karolína"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Kaniininmetsästäjä,Finnish,2017,"Koski, Kari"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Jager,Dutch,2017,"Luijten, Clementine ; Popma, Jasper"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Okhotnik na krolikov,Russian,2017,"Tepli︠a︡shina, Elena"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Küülikukütt,Estonian,2017,"Väin, Raili"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Kanínufangarinn,Icelandic,2017,"Þórsdóttir, Nanna B."
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,El cazador,Spanish,2018,"Del Valle, Carlos"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Le chasseur de lapins,French,2018,"Grumbach, Lena"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Triušių medžiotojas,Lithuanian,2018,"Maeki, Nadežda"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,The rabbit hunter,English,2018,"Smith, Neil"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,O caçador,Portuguese,2018,"Valente, Regina"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Lovac na zečeve,Serbian,2019,"Bižić, Mirko"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Nyúlvadász,Hungarian,2019,"Erdődy, Andrea"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Kinighos kounelion,Greek,2019,"Fakinou, Maria"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Tsayad ha-arnavim,Hebrew,2019,"Harel, Orit"
"Kepler, Lars",fm,Kaninjägaren,Swedish,2016,Lovac na zečeve,Croatian,2019,"Ljubas, Sandra"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,German,2018,"Alms, Thorsten; Dahmann, Susanne"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Italian,2018,"Berardini, Andrea"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Laatsarus,Estonian,2018,"Elken, Maiu"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Norwegian,2018,"Gundersen, Henning J."
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Finnish,2018,"Kauhanen, Maija ; Koski, Kari"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazar,Czech,2018,"Kloučková, Karolína"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Łazarz,Polish,2018,"Muszalski, Maciej"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Dutch,2018,"Popma, Jasper"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Danish,2018,"Steffen Nielsen, Birgitte ; Kistorp, Jesper Klint"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazare,French,2019,"Grumbach, Lena"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lasarus,Icelandic,2019,"Hjörleifsdóttir, Eyrún Edda"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazár,Slovak,2019,"Melichárková, Jana"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,Portuguese,2019,"Valente, Regina"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lozorius,Lithuanian,2020,"Gilytė, Roberta"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazar,Croatian,2020,"Ljubas, Sandra"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lázár,Hungarian,2020,"Papolczy, Péter"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazarus,English,2020,"Smith, Neil"
"Kepler, Lars",fm,Lazarus,Swedish,2018,Lazar',Russian,2020,"Tepljašina, Elena"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Der Spiegelmann,German,2020,"Alms, Thorsten; Dahmann, Susanne"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,L'uomo dello specchio,Italian,2020,"Berardini, Andrea"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,O homem-espelho,Portuguese,2020,"Figueiras, Ivan"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Veidrodžių žmogus,Lithuanian,2020,"Gilytė, Roberta"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Speilmannen,Norwegian,2020,"Gundersen, Henning J."
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Peilimies,Finnish,2020,"Heino, Anu ; Koski, Kari"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Spejlmanden,Danish,2020,"Jørgensen, Kamilla"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Zrcadlový muž,Czech,2020,"Kloučková, Karolína"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Peegelmees,Estonian,2020,"Mullamaa, Tiina"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Spiegelman,Dutch,2020,"Sybesma, Edith"
"Kepler, Lars",fm,Spegelmannen,Swedish,2020,Zrkadlový muž,Slovak,2020,"Zelizňák, Jozef"
"Kilpi, Marko",m,Jäätyneitä ruusuja,Finnish,2007,Erfrorene Rosen,German,2010,"Schrey-Vasara, Gabriele"
"Kilpi, Marko",m,Kadotetut,Finnish,2009,Die Verschwundenen,German,2011,"Schrey-Vasara, Gabriele"
"Kilpi, Marko",m,Kuolemantuomio,Finnish,2017,Undertaker,Swedish,2018,"Samuelsson, Bo"
"Kirstilä, Pentti",m,Jäähyväiset rakkaimmalle,Finnish,1977,Nachtschatten,German,2005,"Schrey-Vasara, Gabriele"
"Kirstilä, Pentti",m,Jäähyväiset ilman kyyneleitä,Finnish,1978,Tage ohne Ende,German,2004,"Schrey-Vasara, Gabriele"
"Kirstilä, Pentti",m,Jäähyväiset lasihevoselle,Finnish,1981,Klirrender Frost,German,2007,"Schrey-Vasara, Gabriele"
"Kirstilä, Pentti",m,Jumalia ei uhmata,Finnish,1982,Den Göttern trotzt man nicht,German,2008,"Schrey-Vasara, Gabriele"
"Kirstilä, Pentti",m,Jäähyväiset menneisyydelle,Finnish,1997,Kako yo saraba,Japanese,2000,"Shinohara, Toshitake"
"Kjædegaard, Lars",m,Et helvedes hus,Danish,1996,地獄の家,Japanese,2008,"加藤  節子 ; スコウ, リセ ; 中重  桂子 ; 澤田  由希子"
"Klackenberg, Tove",f,Påtaglig risk att skada,Swedish,2002,I den bedste mening,Danish,2007,"Boen, Ellen"
"Klackenberg, Tove",f,Påtaglig risk att skada,Swedish,2002,Kind van de rekening,Dutch,2010,"Derks, Katja"
"Klackenberg, Tove",f,Självtäkt,Swedish,2004,Selvtægt,Danish,2007,"Boen, Ellen"
"Klackenberg, Tove",f,Självtäkt,Swedish,2004,Selbstjustiz,German,2007,"Schirrmacher, Beate"
"Klackenberg, Tove",f,Inlåst,Swedish,2007,Indespærret,Danish,2008,"Boen, Ellen"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Kommer aldri mer tilbake,Norwegian,2012,"Blomgren, Einar"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Never coming back,English,2012,"Dickson, Kari"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Non tornerai mai più,Italian,2012,"Giordano, Greta"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Nunca volverás,Spanish,2012,"Sánchez, Pontus ; Giménez, Mayte"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Ze komt nooit meer terug,Dutch,2012,"Van Bree, Corry"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Entführt,German,2012,"Wolandt, Holger"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,"嘿, 好久不見",Chinese,2012,陈静芳
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Châtiments,French,2013,"Hervieu, Hélène"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Ona już nie wróci,Polish,2013,"Łygaś, Wojciech"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,O asla geri gelmeyecek,Turkish,2013,"Önoğlu, Nuray"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,好久不见,Chinese,2013,宋喜顺
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Kom aldrig mere tilbage,Danish,2014,"Jørgensen, Kamilla"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Não voltarás,Portuguese,2014,"Ritter, Jorge Eduardo"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Už se nikdy nevrátí,Czech,2014,"Svatošová, Jana"
"Koppel, Hans",m,Kommer aldrig mer igen,Swedish,2011,Ei tule iial tagasi,Estonian,2017,"Sooneste, Allar"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,Bedroht,German,2012,"Rüegger, Lotta ; Wolandt, Holger"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,You're mine now,English,2013,"Dickson, Kari"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,Ora sei mia,Italian,2013,"Giordano, Greta"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,Je bent nu van mij,Dutch,2013,"Van Bree, Corry"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,Désir mortel,French,2015,"Hervieu, Hélène"
"Koppel, Hans",m,Kom ska vi tycka om varandra,Swedish,2012,Kom tag min hånd,Danish,2015,"Jørgensen, Kamilla"
"Koppel, Hans",m,Om döda ont,Swedish,2013,Gequält,German,2015,"Rüegger, Lotta ; Wolandt, Holger"
"Koppel, Hans",m,Om döda ont,Swedish,2013,Niets dan kwaad,Dutch,2015,"Van Bree, Corry"
"Koppel, Hans",m,Om döda ont,Swedish,2013,Représailles,French,2017,"Hervieu, Hélène"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,Paha kirja,Finnish,2015,"Beck, Laura"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,El libro maldito,Spanish,2016,"Del Valle, Carlos"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,Het boek des onheils,Dutch,2016,"Jorissen-Wedzinga, Tine"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,Das Böse Buch,German,2017,"Alms, Thorsten"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,Il libro maledetto,Italian,2017,"Nerito, Roberta"
"Korkea-aho, Kaj",m,Onda boken,Swedish,2015,Den onde bog,Danish,2019,"Brenøe, Ninna"
"Krefeld, Michael Katz",m,Før stormen,Danish,2007,Stormvarning,Swedish,2009,"Järnebrand, Margareta"
"Krefeld, Michael Katz",m,Før stormen,Danish,2007,Die Anatmie des Todes,German,2009,"Krüger, Knut"
"Krefeld, Michael Katz",m,Før stormen,Danish,2007,Før stormen,Norwegian,2010,"Bjørnson, Elisabeth"
"Krefeld, Michael Katz",m,Pans hemmelighed,Danish,2009,Peter Pans hemlighet,Swedish,2010,"Järnebrand, Margareta"
"Krefeld, Michael Katz",m,Pans hemmelighed,Danish,2009,Die Geisel,German,2011,"Krüger, Knut"
"Krefeld, Michael Katz",m,Protokollen,Danish,2010,Der wahre Feind,German,2011,"Krüger, Knut"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Paklydęs,Lithuanian,2014,"Bivainytė, Aurelija"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Vyšinutí,Czech,2014,"Cmíralová, Markéta"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,La Peau des anges,French,2014,"Fourreau, Frédéric"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Wykolejony,Polish,2014,"Frątczak-Nowotny, Elżbieta"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Rööpalt maas,Estonian,2014,"Gilts-Nittim, Ingrid"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Alla deriva,Italian,2014,"Kampmann, Eva"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Langenneet,Finnish,2014,"Kivelä, Päivi"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Ontspoord,Dutch,2014,"Kraamer, Bart"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Beli angeli,Slovenian,2014,"Mugerli Lavrenčič, Maruša"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Avsporet,Norwegian,2014,"Sand, Tore"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Raydan Çıkanlar,Turkish,2014,"Tekelioğlu, Sadi"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Vyšinutí,Slovak,2014,"Žáková, Lucia"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Θλιμμένα αγάλματα,Greek,2014,"Καλοβυρνάς, Λύο"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,За гранью,Russian,2014,"Стреблова, Инна"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,Totenbleich,German,2015,"Krüger, Knut"
"Krefeld, Michael Katz",m,Afsporet,Danish,2013,凍てつく街角,Japanese,2017,長谷川  圭
"Krefeld, Michael Katz",m,Savnet,Danish,2014,Nefes,Turkish,2014,"Tekelioğlu, Sadi"
"Krefeld, Michael Katz",m,Savnet,Danish,2014,Ieškomas,Lithuanian,2015,"Bivainytė, Aurelija"
