author,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year
"Engman, Pascal",Eldslandet,Swedish,2018,Tulemaa,Estonian,2019
"Engman, Pascal",Eldslandet,Swedish,2018,Ohňová země,Czech,2020
"Engman, Pascal",Eldslandet,Swedish,2018,Vuurland,Dutch,2020
"Engman, Pascal",Eldslandet,Swedish,2018,Polttava maa,Finnish,2020
"Engman, Pascal",Eldslandet,Swedish,2018,Feuerland,German,2020
"Engman, Pascal",Eldslandet,Swedish,2018,Ildlandet,Norwegian,2020
"Engman, Pascal",Råttkungen,Swedish,2019,Femicid,Croatian,2020
"Engman, Pascal",Råttkungen,Swedish,2019,Black Pill,Polish,2020
"Engström, Thomas",Väster om friheten,Swedish,2013,Na západ od svobody,Czech,2015
"Engström, Thomas",Väster om friheten,Swedish,2013,Dhitika tis eleftherias,Greek,2016
"Engström, Thomas",Väster om friheten,Swedish,2013,Na zachód od wolności,Polish,2016
"Engström, Thomas",Väster om friheten,Swedish,2013,Ten westen van de vrijheid,Dutch,2017
"Engström, Thomas",Väster om friheten,Swedish,2013,West of Liberty,German,2019
"Engström, Thomas",Söder om helvetet,Swedish,2014,Ten zuiden van de hel,Dutch,2017
"Engström, Thomas",Söder om helvetet,Swedish,2014,Notia tis kolasis,Greek,2017
"Engström, Thomas",Söder om helvetet,Swedish,2014,Na południe od piekła,Polish,2017
"Engström, Thomas",Söder om helvetet,Swedish,2014,South of Hell,German,2019
"Engström, Thomas",Norr om paradiset,Swedish,2015,Ten noorden van het paradijs,Dutch,2017
"Engström, Thomas",Norr om paradiset,Swedish,2015,Na północ od raju,Polish,2017
"Engström, Thomas",Norr om paradiset,Swedish,2015,North of Paradise,German,2020
"Engström, Thomas",Öster om avgrunden,Swedish,2017,Ten oosten van de afgrond,Dutch,2017
"Engström, Thomas",Öster om avgrunden,Swedish,2017,Na wschód od upadku,Polish,2019
"Engström, Thomas",Öster om avgrunden,Swedish,2017,East of inferno,German,2020
"Ericson, Pernilla",Spåren vi lämnar efter oss,Swedish,2016,Sinua seurataan,Finnish,2017
"Ericson, Pernilla",Spåren vi lämnar efter oss,Swedish,2016,Sporene vi efterlader os,Danish,2018
"Ericson, Pernilla",Jag ska hitta dig,Swedish,2017,Jeg finder dig,Danish,2018
"Ericson, Pernilla",Jag ska hitta dig,Swedish,2017,Löydän sinut,Finnish,2018
"Ericson, Pernilla",När du vänder dig om,Swedish,2018,Vildfremmed,Danish,2019
"Ericson, Pernilla",När du vänder dig om,Swedish,2018,Älä käännä selkääsi,Finnish,2019
"Erikson, Christina",Din vän Forsete,Swedish,2018,Kommer alltid tilbake,Norwegian,2019
"Erikson, Christina",Din vän Forsete,Swedish,2018,Skotadhi,Greek,2020
"Erikson, Christina",Ensamvarg,Swedish,2019,Ensom ulv,Norwegian,2020
"Erikson, Thomas",Bländverk,Swedish,2011,Mentalista,Czech,2013
"Erikson, Thomas",Bländverk,Swedish,2011,Blændværk,Danish,2013
"Erikson, Thomas",Bländverk,Swedish,2011,Złudzenie,Polish,2013
"Erikson, Thomas",Bländverk,Swedish,2011,Illusies,Dutch,2014
"Erikson, Thomas",Bländverk,Swedish,2011,Pelonkylväjät,Finnish,2014
"Erikson, Thomas",Bländverk,Swedish,2011,Farsa,Spanish,2015
"Erikson, Thomas",Illdåd,Swedish,2012,Okrucieństwo,Polish,2013
"Erikson, Thomas",Illdåd,Swedish,2012,Krutost,Czech,2014
"Erikson, Thomas",Illdåd,Swedish,2012,Wandaden,Dutch,2015
"Erikson, Thomas",Illdåd,Swedish,2012,Infamia,Spanish,2017
"Erikson, Thomas",Vanmakt,Swedish,2013,Mielivalta,Finnish,2019
"Erikson, Thomas & Christina Granbom",Av jord är du kommen,Swedish,2015,Maasta sinä olet tullut,Finnish,2017
"Erikson, Thomas & Christina Granbom",Av jord är du kommen,Swedish,2015,Av jord er du kommet,Norwegian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Aleks i Smila  izčeznali,Bulgarian,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,V mlze,Czech,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,The missing,English,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,Kadonneet,Finnish,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,Die Vermissten,German,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,I exafanismeni,Greek,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,Scomparsi,Italian,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,Ne isčezaj,Russian,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,Kaybolan,Turkish,2016
"Eriksson, Caroline",De försvunna,Swedish,2015,A onda su nestali,Bosnian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Weixian de qizi,Chinese,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,失蹤（獨家限量魔性燙金簽名書衣),Chinese,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,De forsvundne,Danish,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,De vermisten,Dutch,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Kadunud,Estonian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Pazudušie,Latvian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Dingę,Lithuanian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,De forsvunne,Norwegian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Zniknięcie,Polish,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,Desaparecidos,Portuguese,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,A onda su nestali,Serbian,2017
"Eriksson, Caroline",De försvunna,Swedish,2015,L'île des absents,French,2018
"Eriksson, Caroline",De försvunna,Swedish,2015,Eltűntek,Hungarian,2019
"Eriksson, Caroline",De försvunna,Swedish,2015,Sin rastro,Spanish,2019
"Eriksson, Caroline",Hon som vakar,Swedish,2017,The watcher,English,2018
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Die Beobachterin,German,2018
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Un quartiere tranquillo,Italian,2018
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Gözcü,Turkish,2018
"Eriksson, Caroline",Hon som vakar,Swedish,2017,"Mina, vaatleja",Estonian,2019
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Nomodā,Latvian,2019
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Hun som våger,Danish,2020
"Eriksson, Caroline",Hon som vakar,Swedish,2017,C'est ainsi que tout s'achève,French,2020
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Podglądaczka,Polish,2020
"Eriksson, Caroline",Hon som vakar,Swedish,2017,Nabljudatel'nica,Russian,2020
"Eriksson, Erik",Råttornas Vinter,Swedish,1986,Rattenwinter,German,2009
"Eriksson, Erik",Marias hämnd,Swedish,1992,Marias Rache,German,2010
"Eriksson, Erik",Hämnarnas höst,Swedish,2002,Hevnernes høst,Norwegian,2003
"Eriksson, Erik",Hämnarnas höst,Swedish,2002,Herbst der Vergeltung,German,2009
"Eriksson, Håkan",Sömngångare,Swedish,2016,Lunatycy,Polish,2017
"Eriksson, Kjell",Jorden må rämna,Swedish,2000,Auetkoon maa,Finnish,2005
"Eriksson, Kjell",Jorden må rämna,Swedish,2000,La terre peut bien se fissurer,French,2010
"Eriksson, Kjell",Stenkistan,Swedish,2001,Das Steinbett,German,2002
"Eriksson, Kjell",Stenkistan,Swedish,2001,De stenen kist,Dutch,2003
"Eriksson, Kjell",Stenkistan,Swedish,2001,Steinkisten,Norwegian,2005
"Eriksson, Kjell",Stenkistan,Swedish,2001,Stenkisten,Danish,2006
"Eriksson, Kjell",Stenkistan,Swedish,2001,Kiviarkku,Finnish,2006
"Eriksson, Kjell",Stenkistan,Swedish,2001,Il giardino di pietra,Italian,2009
"Eriksson, Kjell",Stenkistan,Swedish,2001,Le cercueil de pierre,French,2010
"Eriksson, Kjell",Stenkistan,Swedish,2001,Kamienna cisza,Polish,2014
"Eriksson, Kjell",Stenkistan,Swedish,2001,Stone coffin,English,2016
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Der Tote im Schnee,German,2003
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,De dode in de sneeuw,Dutch,2005
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,The princess of Burundi,English,2006
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Prinsessen af Burundi,Danish,2007
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Burundin prinsessa,Finnish,2007
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,La princesse du Burundi,French,2009
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,La princesa de Burundi,Spanish,2010
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Burundi hercegnője,Hungarian,2011
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,La principessa del Burundi,Italian,2012
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Księżniczka Burundi,Polish,2012
"Eriksson, Kjell",Prinsessan av Burundi,Swedish,2002,Princezna z Burundi,Czech,2013
"Eriksson, Kjell",Nattskärran,Swedish,2003,Nachtzwaluw,Dutch,2006
"Eriksson, Kjell",Nattskärran,Swedish,2003,Natravnen,Danish,2008
"Eriksson, Kjell",Nattskärran,Swedish,2003,Nachtschwalbe,German,2008
"Eriksson, Kjell",Nattskärran,Swedish,2003,Yökehrääjä,Finnish,2009
"Eriksson, Kjell",Nattskärran,Swedish,2003,Le cri de l'engoulevent,French,2010
"Eriksson, Kjell",Nattskärran,Swedish,2003,Nocny śpiew ptaka,Polish,2014
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,Die grausamen Sterne der Nacht,German,2005
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,De wrede sterren van de nacht,Dutch,2007
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,The cruel stars of the night,English,2007
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,Kruté hvězdy,Czech,2011
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,Julmien tähtien alla,Finnish,2011
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,Okrutne gwiazdy nocy,Polish,2013
"Eriksson, Kjell",Nattens grymma stjärnor,Swedish,2004,Les cruelles étoiles de la nuit,French,2015
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,De man uit de bergen,Dutch,2008
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,The demon of Dakar,English,2008
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,Rot wie Schnee,German,2009
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,Manden fra bjergene,Danish,2011
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,L'homme des montagnes,French,2013
"Eriksson, Kjell",Mannen från bergen,Swedish,2005,Człowiek z gór,Polish,2016
"Eriksson, Kjell",Den hand som skälver,Swedish,2007,The hand that trembles,English,2011
"Eriksson, Kjell",Den hand som skälver,Swedish,2007,Ręka która zadrży,Polish,2013
"Eriksson, Kjell",Den hand som skälver,Swedish,2007,Den hånd der skælver,Danish,2015
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,"Schwarze Lügen, rotes Blut",German,2010
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,"Cerné lzi, rudá krev",Czech,2011
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,"Zwarte leugens, rood bloed",Dutch,2012
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,"Black lies, red blood",English,2014
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,"Czarne kłamstwa, czerwona krew",Polish,2015
"Eriksson, Kjell","Svarta lögner, rött blod",Swedish,2008,Sorte løgne rødt blod,Danish,2017
"Eriksson, Kjell",Öppen grav,Swedish,2009,Offenes Grab,German,2012
"Eriksson, Kjell",Öppen grav,Swedish,2009,Open graf,Dutch,2013
"Eriksson, Kjell",Öppen grav,Swedish,2009,Open grave,English,2015
"Eriksson, Kjell",Öppen grav,Swedish,2009,Przeszłość czeka,Polish,2016
"Eriksson, Kjell",Den skrattande hazaren,Swedish,2019,The night of the fire,English,2020
"Fransson, Ramona",Dyrbar kärlek,Swedish,2005,Precious love,English,2013
"Fransson, Ramona",Dyrbar kärlek,Swedish,2005,Kosztowna miłość,Polish,2019
"Fransson, Ramona",Mord i Skärhamn,Swedish,2007,Murder in Skarhamn,English,2014
"Fransson, Ramona",Mord i Skärhamn,Swedish,2007,Mord in Skarhamn,German,2016
"Fransson, Ramona",Lyckohjulet,Swedish,2009,Lethal games,English,2016
"Fredriksson, Marianne",Gåtan,Swedish,1989,Gåten,Norwegian,2001
"Fredriksson, Marianne",Gåtan,Swedish,1989,Lillemors Rätsel,German,2003
"Fredriksson, Marianne",Gåtan,Swedish,1989,Het mysterie,Dutch,2007
"Frimansson, Inger",Handdockan,Swedish,1992,Die Handpuppe,German,2005
"Frimansson, Inger",Fruktar jag intet ont,Swedish,1997,Pahaa pelkäämättä,Finnish,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Ar labu nakti, mans mīl̦otais",Latvian,2001
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Gute Nacht, mein Geliebter",German,2002
"Frimansson, Inger",God natt min älskade,Swedish,1998,La casa de hielo,Spanish,2002
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Welterusten, mijn liefje",Dutch,2003
"Frimansson, Inger",God natt min älskade,Swedish,1998,God natt min elskede,Norwegian,2005
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Good night, my darling",English,2007
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Wan´an, qin´aide",Chinese,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Bonne nuit, mon amour",French,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,Guddo naito mai dārin,Japanese,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Dobranoc, kochany",Polish,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Dobroj noči, ljubovʹ moja",Russian,2011
"Frimansson, Inger",God natt min älskade,Swedish,1998,"Leka nošč, ljubimi",Bulgarian,2014
"Frimansson, Inger",Mannen med oxhjärtat,Swedish,1999,Manden med oksehjertet,Danish,2000
"Frimansson, Inger",Mannen med oxhjärtat,Swedish,1999,Häränsydäminen mies,Finnish,2000
"Frimansson, Inger",Mannen med oxhjärtat,Swedish,1999,Der Beschützer,German,2003
"Frimansson, Inger",Mannen med oxhjärtat,Swedish,1999,Mannen met een groot hart,Dutch,2009
"Frimansson, Inger",Katten som inte dog,Swedish,2000,Katten der ikke døde,Danish,2001
"Frimansson, Inger",Katten som inte dog,Swedish,2000,Katten som ikke døde,Norwegian,2003
"Frimansson, Inger",Katten som inte dog,Swedish,2000,"Die Katze, die nicht sterben wollte",German,2004
"Frimansson, Inger",Katten som inte dog,Swedish,2000,Víctima del miedo,Spanish,2005
"Frimansson, Inger",Katten som inte dog,Swedish,2000,Kissa joka ei kuollut,Finnish,2009
"Frimansson, Inger",Katten som inte dog,Swedish,2000,De kat die niet stierf,Dutch,2010
"Frimansson, Inger",Katten som inte dog,Swedish,2000,The cat did not die,English,2013
"Frimansson, Inger",Ett mycket bättre liv,Swedish,2001,Die Skrupellose,German,2006
"Frimansson, Inger",Ett mycket bättre liv,Swedish,2001,Parempi elämä,Finnish,2008
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Alastomien naisten saari,Finnish,2003
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Die Insel der nackten Frauen,German,2004
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Kailo sieviešu sala,Latvian,2004
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,De nakne kvinnenes øy,Norwegian,2004
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Het vrouweneiland,Dutch,2005
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Island of the naked women,English,2009
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Insel der nackten Frauen,German,2009
"Frimansson, Inger",De nakna kvinnornas ö,Swedish,2002,Wyspa nagich kobiet,Polish,2012
"Frimansson, Inger",Mörkerspår,Swedish,2003,Duister spoor,Dutch,2004
"Frimansson, Inger",Mörkerspår,Swedish,2003,Die Treulosen,German,2005
"Frimansson, Inger",Mörkerspår,Swedish,2003,Pimeyden jäljet,Finnish,2006
"Frimansson, Inger",Mörkerspår,Swedish,2003,Svarte røtter,Norwegian,2006
"Frimansson, Inger",Mörkerspår,Swedish,2003,Tămni sledi,Bulgarian,2007
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Skyggen i vandet,Danish,2007
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Varjo vedessä,Finnish,2007
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Der Schatten im Wasser,German,2007
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Skyggen i vannet,Norwegian,2007
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,The shadow in the water,English,2008
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Shui zhong dao ying,Chinese,2011
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Shadō in za vōtā,Japanese,2011
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Tenʹ v vode,Russian,2011
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,L'ombre dans l'eau,French,2012
"Frimansson, Inger",Skuggan i vattnet,Swedish,2005,Sjanka văv vodata,Bulgarian,2014
"Frimansson, Inger",Råttfångerskan,Swedish,2009,Rotanpyytäjä,Finnish,2010
"Frimansson, Inger",Råttfångerskan,Swedish,2009,Die Rattenfängerin,German,2010
"Frimansson, Inger",Råttfångerskan,Swedish,2009,Rattenvanger,Dutch,2012
"Frimansson, Inger",Råttfångerskan,Swedish,2009,Krysolovka,Russian,2014
"Frimansson, Inger",Det kalla landet,Swedish,2011,Kylmä maa,Finnish,2012
"Frimansson, Inger",Det kalla landet,Swedish,2011,Det kalde landet,Norwegian,2012
"Frimansson, Inger",En yxa åt Alice,Swedish,2014,Tyttö ja kissa,Finnish,2015
"Frimansson, Inger",De sista rummen,Swedish,2018,De laatste kamers,Dutch,2020
"Genberg, Kjell E.",Italiensk öppning,Swedish,1999,Retour Stockholm,Dutch,2013
"Genberg, Kjell E.",Damoffer,Swedish,2000,Dossier Göteborg,Dutch,2007
"Genberg, Kjell E.",Rockad med drottning,Swedish,2001,Brug naar Malmö,Dutch,2007
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Pepperkakehuset,Norwegian,2008
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Pandekagehuset,Danish,2009
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Pfefferkuchenhaus,German,2010
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Bet ha-mamtakim,Hebrew,2011
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,La casa di pan di zenzero,Italian,2011
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Okashi no ie,Japanese,2011
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,La casita de jengibre,Spanish,2011
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,The gingerbread house,English,2012
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,La maison en pain d'épices,French,2012
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Domek z piernika,Polish,2012
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Džindžifilovata kăšča,Bulgarian,2013
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Perníková chaloupka,Czech,2013
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,A mézeskalács ház,Hungarian,2013
"Gerhardsen, Carin",Pepparkakshuset,Swedish,2008,Piparkakkutalo,Finnish,2020
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Tampen brenner,Norwegian,2009
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Dukkebarn,Danish,2010
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,En dan was jij het kind,Dutch,2010
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Nur der Mann im Mond schaut zu,German,2011
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,"Madre, padre, figli",Italian,2012
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Hanna était seule à la maison,French,2013
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Najmroczniejsza ciemność,Polish,2013
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Cinderella Girl,English,2014
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,"Mama, papa, gyerekek",Hungarian,2014
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,Chana sama vkăšči,Bulgarian,2015
"Gerhardsen, Carin","Mamma, pappa, barn",Swedish,2009,"Mamma, pabbi, barn",Icelandic,2015
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Byssan lull,Norwegian,2010
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Vuggevise,Danish,2011
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Slaap maar zacht,Dutch,2011
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Und raus bist du,German,2011
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,La comptine des coupables,French,2013
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Kołysanka na śmierć,Polish,2013
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,"Spi, děťátko, spi",Czech,2014
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,The Last Lullaby,English,2015
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,"Aludj csak, kicsim!",Hungarian,2016
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Vögguvísa,Icelandic,2016
"Gerhardsen, Carin",Vyssan lull,Swedish,2010,Mirties lopšinė,Lithuanian,2016
