unique_id,publication_date,year,title,section,author_name,last_name,first_name,author_gender,author_nea,author_bestseller,author_prize,author_iowa
1663,5/1/2002,2002,Almost Perfect,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1664,6/1/2002,2002,The Possibility of Love,fiction,Ethan Hauser,Hauser,Ethan,M,,,,
1665,7/1/2002,2002,Sauce,fiction,Steve Almond,Almond,Steve,M,yes,,,
1666,8/1/2002,2002,A Day in the Country,fiction,John Weisman,Weisman,John,M,,,,
1667,9/1/2002,2002,The Personals,fiction,Ron Carlson,Carlson,Ron,M,yes,,,
1668,10/1/2002,2002,Que-Linda Takes the Rite Aid,fiction,Morgan Akins,Akins,Morgan,N/A,,,,
1669,11/1/2002,2002,Swallowing,fiction,Steve Amick,Amick,Steve,M,,,,
1670,12/1/2002,2002,The Detective,fiction,Scott Turow,Turow,Scott,M,,yes,,
1671,1/1/2003,2003,Christmas Even,fiction,Michael Connelly,Connelly,Michael,M,,yes,,
1672,2/1/2003,2003,Won't Get Fooled Again,fiction,Jim Shepard,Shepard,Jim,M,,,,
1673,3/1/2003,2003,Guy,fiction,Sarah Arellano,Arellano,Sarah,F,,,,
1674,4/1/2003,2003,"Kid, Rock",fiction,Ethan Hauser,Hauser,Ethan,M,,,,
1675,5/1/2003,2003,Appropriate Sex,fiction,Steve Almond,Almond,Steve,M,yes,,,
1676,7/1/2003,2003,Joint Custody,fiction,Steve Amick,Amick,Steve,M,,,,
1677,8/1/2003,2003,Jubilation,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1678,9/1/2003,2003,Tuba City,fiction,Joseph Kierland,Kierland,Joseph,M,,,,
1679,10/1/2003,2003,1%,fiction,Hardin Young,Young,Hardin,N/A,,,,
1680,11/1/2003,2003,Dent Island,fiction,Pete Dexter,Dexter,Pete,M,yes,yes,yes,
1681,12/1/2003,2003,Olath,fiction,Ethan Coen,Coen,Ethan,M,,,,
1682,1/1/2004,2004,Loyalty,fiction,Scott Turow,Turow,Scott,M,,yes,,
1683,1/1/2004,2004,All Along the Watchtower,fiction,Thom Jones,Jones,Thom,M,,,yes,
1684,2/1/2004,2004,Assignment in Havana,fiction,Bob Shacochis,Shacochis,Bob,M,yes,,yes,
1685,3/1/2004,2004,Outs,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1686,4/1/2004,2004,Yellow,fiction,Scott Smith,Smith,Scott,M,,yes,,
1687,5/1/2004,2004,See You In Paradise,fiction,J. Robert Lennon,Lennon,J. Robert,M,,,,
1688,6/1/2004,2004,The Blind Man's Wife,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1689,7/1/2004,2004,Powder,fiction,Thom Jones,Jones,Thom,M,,,yes,
1690,8/1/2004,2004,Up Against The Wall,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1691,9/1/2004,2004,Are Dreams Faster Than The Speed of Light,fiction,John Edgar Wideman,Wideman,John Edgar,M,,,yes,
1692,10/1/2004,2004,Aqua Velva Smitty,fiction,Sara Joan Berniker,Berniker,Sara Joan,F,,,,
1693,11/1/2004,2004,St. Mark's Day,fiction,Rod Liddle,Liddle,Rod,M,,,,
1694,12/1/2004,2004,The Old Badger Game,fiction,Annie Proulx,Proulx,Annie,F,yes,yes,yes,
1695,1/1/2005,2005,Digging Up Private Ryan,fiction,Christopher Buckley,Buckley,Christopher,M,yes,yes,,
1696,1/1/2005,2005,Mom Descending A Staircase,fiction,Neil Labute,Labute,Neil,M,,,,
1697,2/1/2005,2005,The Afterlife,fiction,Amy Hempel,Hempel,Amy,F,,,yes,
1698,3/1/2005,2005,Punch Drunk,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1699,4/1/2005,2005,The Swift Passage of the Animals,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1700,5/1/2005,2005,Foot Work,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1701,6/1/2005,2005,Suburban Jigsaq,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1702,7/1/2005,2005,The Fall,fiction,Bill Roorbach,Roorbach,Bill,M,yes,,,
1703,8/1/2005,2005,Weight of the Moon,fiction,Madison Smartt Bell,Bell,Madison Smartt,M,yes,,yes,yes
1704,9/1/2005,2005,The Fisherman and the Jinn,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1705,10/1/2005,2005,Statehood,fiction,Kevin A. Gonzalez,Gonzalez,Kevin A.,M,yes,,,yes
1706,11/1/2005,2005,Harry and the Girl-Girl Scene,fiction,Glen David Gold,Gold,Glen David,M,,,,
1707,12/1/2005,2005,My Father's War,fiction,Scott Turow,Turow,Scott,M,,yes,,
1708,12/1/2005,2005,A Christmas Story,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1709,1/1/2006,2006,Professional Beauty,fiction,Jay McInerney,McInerney,Jay,M,,yes,,
1710,1/1/2006,2006,German Lessons,fiction,John Updike,Updike,John,M,,yes,yes,
1711,2/1/2006,2006,An Exciting New Career in Medicine,fiction,Michelle Richmond,Richmond,Michelle,M,,,,
1712,3/1/2006,2006,Sogbo's Wife,fiction,Tony D'Souza,D'Souza,Tony,M,,,,
1713,4/1/2006,2006,Sex With Esther,fiction,Michel Houellebecq,Houellebecq,Michel,M,,,,
1714,5/1/2006,2006,Suicide Watch,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1715,6/1/2006,2006,Proactive Keller,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1716,7/1/2006,2006,The Bad News,fiction,Margaret Atwood,Atwood,Margaret,F,,yes,yes,
1717,8/1/2006,2006,Cul-de-Sac,fiction,J. Robert Lennon,Lennon,J. Robert,M,,,,
1718,9/1/2006,2006,The Unlucky Mother of Aquiles Maldonado,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1719,10/1/2006,2006,Ozark Lake,fiction,Nick Connell,Connell,Nick,M,,,,
1720,11/1/2006,2006,The Wisdom Of The Doulas,fiction,Sam Lipsyte,Lipsyte,Sam,M,,,,
1721,12/1/2006,2006,Willa,fiction,Stephen King,King,Stephen,M,,yes,,
1722,1/1/2007,2007,The Myth Of Sisypha,fiction,Walter Mosley,Mosley,Walter,M,,yes,,
1723,2/1/2007,2007,The Starlight On Idaho,fiction,Denis Johnson,Johnson,Denis,M,yes,yes,yes,
1724,3/1/2007,2007,Zombie Dan,fiction,J. Robert Lennon,Lennon,J. Robert,M,,,,
1725,4/1/2007,2007,The Third Sense,fiction,Nadine Gordimer,Gordimer,Nadine,F,,,,
1726,5/1/2007,2007,Winter Storms,fiction,Edward Falco,Falco,Edward,M,yes,,,
1727,6/1/2007,2007,This Nib For Hire,fiction,Woody Allen,Allen,Woody,M,,,,
1728,7/1/2007,2007,State Of The Union,fiction,Jamie Malanowski,Malanowski,Jamie,M,,,,
1729,8/1/2007,2007,We Live In Water,fiction,Jess Walter,Walter,Jess,M,,yes,,
1730,9/1/2007,2007,A Mature Student,fiction,Tobias Wolff,Wolff,Tobias,M,,,yes,
1731,10/1/2007,2007,Lizard Man,fiction,David James Poissant,Poissant,David James,M,,,,
1732,11/1/2007,2007,The Gunderson Prophecy,fiction,Sam Lipsyte,Lipsyte,Sam,M,,,,
1733,12/1/2007,2007,Mute,fiction,Stephen King,King,Stephen,M,,yes,,
1734,1/1/2008,2008,Blue Light,fiction,John Updike,Updike,John,M,,yes,yes,
1735,2/1/2008,2008,Holy Man,fiction,F.X. Toole,Toole,F.X,M,,,,
1736,3/1/2008,2008,The Cook,fiction,Tony D'Souza,D'Souza,Tony,M,,,,
1737,4/1/2008,2008,Charm City,fiction,Robert Stone,Stone,Robert,M,yes,yes,yes,
1738,5/1/2008,2008,In Old Moab,fiction,Ron Carlson,Carlson,Ron,M,yes,,,
1739,6/1/2008,2008,Paradigm Shift,fiction,Jane Smiley,Smiley,Jane,F,yes,yes,yes,
1740,7/1/2008,2008,Nobody Move,fiction,Denis Johnson,Johnson,Denis,M,yes,yes,yes,
1741,8/1/2008,2008,Nobody Move,fiction,Denis Johnson,Johnson,Denis,M,yes,yes,yes,
1742,9/1/2008,2008,Nobody Move,fiction,Denis Johnson,Johnson,Denis,M,yes,yes,yes,
1743,10/1/2008,2008,Nobody Move,fiction,Denis Johnson,Johnson,Denis,M,yes,yes,yes,
1744,11/1/2008,2008,The Wrath,fiction,J. Robert Lennon,Lennon,J. Robert,M,,,,
1745,12/1/2008,2008,Blood's A Rover,fiction,James Ellroy,Ellroy,James,M,,yes,,
1746,1/1/2009,2009,In His Own Words,fiction,Scott Turow,Turow,Scott,M,,yes,,
1747,2/1/2009,2009,Helpless Little Things,fiction,Jess Walter,Walter,Jess,M,,yes,,
1748,3/1/2009,2009,The World's Fastest White Woman,fiction,Jim Harrison,Harrison,Jim,M,yes,yes,,
1749,4/1/2009,2009,The Last Bachelor,fiction,Jay Mcinerney,Mcinerney,Jay,M,,yes,,
1750,5/1/2009,2009,Minotaur,fiction,Jim Shepard,Shepard,Jim,M,,,,
1751,6/1/2009,2009,Lovely Rita,fiction,Maile Meloy,Meloy,Maile,F,,,yes,
1752,7/1/2009,2009,Cell Mates,fiction,Roberto Bolaño,Bolaño,Roberto,M,,,,
1753,7/1/2009,2009,Fahrenheit 451,fiction,Tim Hamilton,Hamilton,Tim,M,,,,
1754,9/1/2009,2009,Confido,fiction,Kurt Vonnegut,Vonnegut,Kurt,M,,yes,yes,
1755,10/1/2009,2009,"Light, Sweet Crude",fiction,Christopher Feliciano Arnold,Arnold,Christopher Feliciano,M,,,,
1756,11/1/2009,2009,The Bone Church,fiction,Stephen King,King,Stephen,M,,yes,,
1757,12/1/2009,2009,The Original Laura,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1758,1/1/2010,2010,Animal Rescue,fiction,Dennis Lehane,Lehane,Dennis,M,,yes,,
1759,3/1/2010,2010,The Dawn Of Sexual Intercourse,fiction,Martin Amis,Amis,Martin,M,,yes,,
1760,4/1/2010,2010,Asylum,fiction,Ariel Dorfman,Dorfman,Ariel,M,,,,
1761,5/1/2010,2010,Love To All,fiction,Ethan Coen,Coen,Ethan,M,,,,
1762,6/1/2010,2010,The Sexual Life Of Savages,fiction,Samantha Gillison,Gillison,Samantha,F,,,yes,
1763,7/1/2010,2010,Joanna Silvestri,fiction,Roberto Bolaño,Bolaño,Roberto,M,,,,
1764,8/1/2010,2010,Stardust,fiction,Christopher Sorrentino,Sorrentino,Christopher,M,,,,
1765,9/1/2010,2010,Madame Bovary,fiction,Lydia Davis,Davis,Lydia,F,yes,,yes,
1766,10/1/2010,2010,"Woman, Fire & The Sea",fiction,Meaghan Mulholland,Mulholland,Meaghan,F,,,,
1767,11/1/2010,2010,The Petting Zoo,fiction,Jim Carroll,Carroll,Jim,M,,,,
1768,12/1/2010,2010,Knock-Knock,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1769,1/1/2011,2011,Bomb Shelter Noel,fiction,Thom Jones,Jones,Thom,M,,,yes,
1770,2/1/2011,2011,Untitled Crime Story,fiction,Walter Mosley,Mosley,Walter,M,,yes,,
1771,3/1/2011,2011,Good Home,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1772,4/1/2011,2011,The Passenger,fiction,Jennifer Dubois,Dubois,Jennifer,F,yes,,yes,
1773,5/1/2011,2011,Carcassonne,fiction,Julian Barnes,Barnes,Julian,M,,yes,yes,
1774,6/1/2011,2011,The Girl Next Door,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1775,7/1/2011,2011,Yeoman,fiction,Charles Yu,Yu,Charles,M,,,yes,
1776,8/1/2011,2011,Romance,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1777,9/1/2011,2011,Crimes In Southern Indiana,fiction,Frank Bill,Bill,Frank,M,,,,
1778,10/1/2011,2011,San Quentin,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1779,11/1/2011,2011,Hot Damn,fiction,Martha Stallman,Stallman,Martha,F,,,,
1780,12/1/2011,2011,Dark Was The Night,fiction,Richard Powers,Powers,Richard,M,,yes,yes,yes
1781,1/1/2012,2012,Raylan,fiction,Elmore Leonard,Leonard,Elmore,M,,yes,,
1782,1/1/2012,2012,What It Was,fiction,George Pelecanos,Pelecanos,George,M,,yes,,
1783,3/1/2012,2012,The Oprah Master's Son,fiction,Adam Johnson,Johnson,Adam,M,yes,yes,yes,
1784,4/1/2012,2012,A Russian Picnic,fiction,Zakhar Prilepin,Prilepin,Zakhar,M,,,,
1785,5/1/2012,2012,Hollywood Patrol,fiction,Joseph Wambaugh,Wambaugh,Joseph,M,,yes,,
1786,6/1/2012,2012,Vlad,fiction,Carlos Fuentes,Fuentes,Carlos,M,,yes,,
1787,7/1/2012,2012,Live By Night,fiction,Dennis Lehane,Lehane,Dennis,M,,yes,,
1788,9/1/2012,2012,The Way You Look Tonight,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1789,10/1/2012,2012,Circuit Builders,fiction,Don Peteroy,Peteroy,Don,M,,,,
1790,11/1/2012,2012,The Great Cummerbund Steeplechase,fiction,Ron Carlson,Carlson,Ron,M,yes,,,
1791,12/1/2012,2012,Blind Call,fiction,Michael Connelly,Connelly,Michael,M,,yes,,
1792,1/1/2013,2013,Keller At Sea,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1793,3/1/2013,2013,The Goddess Parka,fiction,Ludmmilla Petrushevskaya,Petrushevskaya,Ludmmilla,F,,,,
1794,4/1/2013,2013,The Hierophant,fiction,Jake Arnott,Arnott,Jake,M,,,,
1795,5/1/2013,2013,Cannibal,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1796,6/1/2013,2013,Getting My Baby Tanked,fiction,Liesl Schillinger,Schillinger,Liesl,F,,,,
1797,7/1/2013,2013,The Marlbane Manchester Musser Award,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1798,9/1/2013,2013,The Double,fiction,George Pelecanos,Pelecanos,George,M,,yes,,
1799,10/1/2013,2013,Sparring Partners,fiction,Stu Dearnley,Dearnley,Stu,N/A,,,,
1800,11/1/2013,2013,Zombie,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1801,12/1/2013,2013,Six Soldiers Of Fortune,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1803,1/1/2014,2014,Julie And The Warlord,fiction,B.J. Novak,Novak,B.J.,M,,yes,,
1802,1/1/2014,2014,By Sun And Lightning,fiction,Don Winslow,Winslow,Don,M,,yes,,
1804,3/1/2014,2014,Tea Ceremony,fiction,Stuart Dybek,Dybek,Stuart,M,yes,,yes,
1805,4/1/2014,2014,Back Down Home,fiction,Chris Offutt,Offutt,Chris,M,yes,,yes,
1806,5/1/2014,2014,Extreme,fiction,Don Winslow,Winslow,Don,M,,yes,,
1807,6/1/2014,2014,Extreme,fiction,Don Winslow,Winslow,Don,M,,yes,,
1808,8/1/2014,2014,Extreme,fiction,Don Winslow,Winslow,Don,M,,yes,,
1809,9/1/2014,2014,Perfidia,fiction,James Ellroy,Ellroy,James,M,,yes,,
1810,10/1/2014,2014,Something Ancient Welling Up,fiction,Nolan Turner,Turner,Nolan,M,,,yes,
1811,11/1/2014,2014,The Bullet,fiction,Michael Connelly,Connelly,Michael,M,,yes,,
1812,12/1/2014,2014,Miss Mary's Room,fiction,George Pelecanos,Pelecanos,George,M,,yes,,
1813,1/1/2015,2015,Theft And Other Issues,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1814,3/1/2015,2015,"The Bull You See, The Bull You Don't",fiction,Mark Jacobs,Jacobs,Mark,M,,,,
1815,4/1/2015,2015,Windows,fiction,Etgar Keret,Keret,Etgar,M,,,,
1816,5/1/2015,2015,Jasmine Daze of The Condor,fiction,James Grady,Grady,James,M,,,,
1817,6/1/2015,2015,Odin,fiction,Ted Cohen,Cohen,Ted,M,,,,
1818,7/1/2015,2015,Dad All Over,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1819,9/1/2015,2015,Playboy,fiction,Scott Wolven,Wolven,Scott,M,,,,
1820,10/1/2015,2015,My Feet Are Fire,fiction,Donnie Watson,Watson,Donnie,M,,,,
1821,11/1/2015,2015,South of Bradley,fiction,Steve Weddle,Weddle,Steve,M,,,,
1822,1/1/2016,2016,Crow Country Moses,fiction,Callan Wink,Wink,Callan,M,yes,,,
1823,3/1/2016,2016,Boone Daniel's Rogue Ride,fiction,Don Winslow,Winslow,Don,M,,yes,,
1824,4/1/2016,2016,Insipidities,fiction,Marie Calloway,Calloway,Marie,F,,,,
1825,5/1/2016,2016,A Beautiful Country,fiction,Luke Mogelson,Mogelson,Luke,M,,,,
1826,6/1/2016,2016,Good-bye to Rootine,fiction,Ron Carlson,Carlson,Ron,M,yes,,,
1827,7/1/2016,2016,Babylon,fiction,Matt Gallagher,Gallagher,Matt,M,,,,
1828,9/1/2016,2016,Whereabouts,fiction,Colin Winnette,Winnette,Colin,M,,,,
1829,10/1/2016,2016,After the Dyerses,fiction,Tony Talathimutte,Talathimutte,Tony,M,,,,
1830,11/1/2016,2016,The Filmmaker,fiction,Kevin Mandel,Mandel,Kevin,M,,,,
1831,12/1/2016,2016,The Music Room,fiction,Stephen King,King,Stephen,M,,yes,,
1832,1/1/2017,2017,Visiting Violence,fiction,Jon Raymond,Raymond,Jon,M,,,,
1833,1/1/2017,2017,Finishing,fiction,Walter Kirn,Kirn,Walter,M,,,,
1834,3/1/2017,2017,The Domestic Lives Of Superheroes,fiction,John Hornor Jacobs,Jacobs,John Hornor,M,,,,
1835,3/1/2017,2017,Supercops,fiction,Liesl Schillinger,Schillinger,Liesl,F,,,,
1836,5/1/2017,2017,The Sparrow,fiction,Dennis Lehane,Lehane,Dennis,M,,yes,,
1837,5/1/2017,2017,Monsters,fiction,Matthew Sharpe,Sharpe,Matthew,M,yes,,,
1838,7/1/2017,2017,She Got Away,fiction,A.M. Homes,Homes,A.M.,F,,,,
1839,7/1/2017,2017,The Disgruntled Americans,fiction,Frank Bill,Bill,Frank,M,,,,
1840,9/1/2017,2017,Safe Word,fiction,R.O. Kwon,Kwon,R.O.,F,yes,,,
1841,9/1/2017,2017,Subtract One Death,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1842,11/1/2017,2017,Artemis,fiction,Andy Weir,Weir,Andy,M,,yes,,
1843,11/1/2017,2017,Under The Clock,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1844,1/1/2018,2018,What She Saw,fiction,Ariel Dorfman,Dorfman,Ariel,M,,,,
1845,1/1/2018,2018,What Are You Thinking About Right Now,fiction,Baird Harper,Harper,Baird,M,,,,
1846,3/1/2018,2018,"Go, Space Racer!",fiction,Curtis C. Chen,Chen,Curtis C.,M,,,,
1847,3/1/2018,2018,Killing Town,fiction,Mickey Spillane; Max Allan Collins Spillane,,,N/A,,,,
1848,5/1/2018,2018,Unlawful Entry,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1849,7/1/2018,2018,Showdown on the Hudson,fiction,Walter Mosley,Mosley,Walter,M,,yes,,
1850,9/1/2018,2018,1111 Emblems,fiction,Hernan Diaz,Diaz,Hernan,M,,,yes,
1851,9/1/2018,2018,Madrigal,fiction,John Wray,Wray,John,M,,,yes,
1852,11/1/2018,2018,The Fourth Armada,fiction,Maxim Loskutoff,Loskutoff,Maxim,M,,,,
1853,3/1/2019,2019,The Kiss,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1854,6/1/2019,2019,Mr. Stickum,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1855,6/1/2019,2019,Yeast,fiction,Lisa Taddeo,Taddeo,Lisa,F,,,,
1856,9/1/2019,2019,Not Me,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1857,9/2/2019,2019,Being Shot,fiction,Catherine Lacey,Lacey,Catherine,F,,,yes,
1858,12/1/2019,2019,Repercussions,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1859,12/1/2019,2019,The Modern Era,fiction,Sarah Braunstein,Braunstein,Sarah,F,,,,
1860,3/1/2020,2020,Crossing Tracks,fiction,Ariel Dorfman,Dorfman,Ariel,M,,,,
1861,3/1/2020,2020,Your First Pet And The Street You Grew Up On,fiction,Kiley Reid,Reid,Kiley,F,,yes,,
1862,12/1/2020,2020,Francophile,fiction,Claire Lombardo,Lombardo,Claire,F,,yes,,
