,person_id,full_name,given_name,last_name,author_wikidata,author_wikidata_label,author_viaf,author_lccn,gender,elite_institution,graduate_degree,mfa_degree,iowa_mfa_person_id,stegner,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,title_of_winning_book
6472,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2019,poetry,career,25000.0,
6473,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2018,poetry,career,25000.0,
6474,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2017,poetry,career,25000.0,
6475,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2020,poetry,career,100000.0,
6476,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2019,poetry,career,100000.0,
6477,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2018,poetry,career,100000.0,
6478,684,Ellen Bass,Ellen,Bass,Q5364752,Ellen Bass,52332130,n50018411,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2017,poetry,career,100000.0,
6479,690,Ellen Meloy,Ellen,Meloy,Q5364947,Ellen Meloy,60534769,n85281007,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1997,no genre,career,50000.0,
6480,728,Evie Shockley,Evie,Shockley,Q41232941,Evie Shockley,4275368,n2001022987,female,,graduate,,,,judge,Yale University,Bollingen Prize for Poetry,2019,poetry,career,10000.0,
6481,728,Evie Shockley,Evie,Shockley,Q41232941,Evie Shockley,4275368,n2001022987,female,,graduate,,,,winner,Lannan Foundation,Lannan Award,2019,poetry,career,150000.0,
6482,734,Farnoosh Fathi,Farnoosh,Fathi,,,,,female,,graduate,,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2011,poetry,career,25800.0,
6483,778,Gail Godwin,Gail,Godwin,Q2908695,Gail Godwin,100267478,n50033169,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1981,no genre,career,10000.0,
6484,840,Gretel Ehrlich,Gretel,Ehrlich,,,,,female,,graduate,,,,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,1986,prose,career,20000.0,
6485,840,Gretel Ehrlich,Gretel,Ehrlich,,,,,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1987,no genre,career,50000.0,
6486,848,Hannah Arendt,Hannah,Arendt,Q60025,Hannah Arendt,105151053,n50023617,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1954,no genre,career,10000.0,
6487,866,Harryette Mullen,Harryette,Mullen,Q737209,Harryette Mullen,79474749,n85818788,female,,graduate,,,,winner,Academy of American Poets,Academy of American Poets Fellowship,2009,poetry,career,25000.0,
6488,866,Harryette Mullen,Harryette,Mullen,Q737209,Harryette Mullen,79474749,n85818788,female,,graduate,,,,winner,Poets & Writers,Jackson Poetry Prize,2010,poetry,career,75000.0,
6489,866,Harryette Mullen,Harryette,Mullen,Q737209,Harryette Mullen,79474749,n85818788,female,,graduate,,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2008,no genre,career,50000.0,
6490,1010,Jane Springer,Jane,Springer,Q6152801,Jane Springer,75750387,n2006089470,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,2010,no genre,career,50000.0,
6491,1053,Jenny Johnson,Jenny,Johnson,Q110295327,Jenny Johnson,13146634364541931121,n2016031210,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,2015,no genre,career,50000.0,
6492,1055,Jeremy Ingalls,Jeremy,Ingalls,Q6181522,Jeremy Ingalls,110991281,n83022305,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1944,no genre,career,10000.0,
6493,1079,Joan Acocella,Joan,Acocella,Q6204798,Joan Acocella,57770061,n77014892,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2007,no genre,career,10000.0,
6494,1079,Joan Acocella,Joan,Acocella,Q6204798,Joan Acocella,57770061,n77014892,female,,graduate,,,,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2017,prose,career,20000.0,
6495,1079,Joan Acocella,Joan,Acocella,Q6204798,Joan Acocella,57770061,n77014892,female,,graduate,,,,judge,PEN America,Saul Bellow Award For Achievement In American Fiction,2010,prose,career,25000.0,
6496,1084,Joan Richardson,Joan,Richardson,,,,,female,,graduate,,,,judge,Yale University,Bollingen Prize for Poetry,2013,poetry,career,10000.0,
6497,1085,Joan Silber,Joan,Silber,Q6205451,Joan Silber,67737774,n79048888,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2007,no genre,career,10000.0,
6498,1088,Joann Beard,Joann,Beard,,,,,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1997,no genre,career,50000.0,
6499,1226,Josephine Miles,Josephine,Miles,Q6288420,Josephine Miles,110624639,n79079250,female,,graduate,,,,winner,Academy of American Poets,Academy of American Poets Fellowship,1978,poetry,career,25000.0,
6500,1226,Josephine Miles,Josephine,Miles,Q6288420,Josephine Miles,110624639,n79079250,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1956,no genre,career,10000.0,
6501,1233,Joyce Carol Oates,Joyce Carol,Oates,Q217557,Joyce Carol Oates,7662418,n87851370,female,,graduate,,,,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,2002,prose,career,40000.0,
6502,1233,Joyce Carol Oates,Joyce Carol,Oates,Q217557,Joyce Carol Oates,7662418,n87851370,female,,graduate,,,,judge,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2017,prose,career,50000.0,
6503,1233,Joyce Carol Oates,Joyce Carol,Oates,Q217557,Joyce Carol Oates,108187427,n87851370,female,,graduate,,,,judge,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2017,prose,career,50000.0,
6504,1235,Judith Ortiz Cofer,Judith,Ortiz Cofer,Q6303597,Judith Ortiz Cofer,115049765,n87943894,female,,graduate,,,,judge,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2010,no genre,career,50000.0,
6505,1239,Judy Troy,Judy,Troy,Q6304630,Judy Troy,65365857,n82205428,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1996,no genre,career,50000.0,
6506,1242,Julia Randall,Julia,Randall,Q15506082,Julia Randall,5004776,n90626867,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1968,no genre,career,10000.0,
6507,1245,Juliana Spahr,Juliana,Spahr,Q6307781,Juliana Spahr,42070935,no96023539,female,,graduate,,,,winner,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2009,poetry,career,10000.0,
6508,1265,Kate Atkinson,Kate,Atkinson,Q272622,Kate Atkinson,59219639,n95087301,female,,graduate,,,,winner,American Academy of Arts and Letters,E. M. Forster Award,1998,no genre,career,10000.0,
6509,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2012,poetry,career,25000.0,
6510,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2011,poetry,career,25000.0,
6511,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2010,poetry,career,25000.0,
6512,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2009,poetry,career,25000.0,
6513,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2008,poetry,career,25000.0,
6514,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,2007,poetry,career,25000.0,
6515,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,winner,MacArthur Foundation,MacArthur Fellowship,2011,no genre,career,500000.0,
6516,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,winner,Library of Congress,Poet Laureate,2010,poetry,career,35000.0,
6517,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,winner,Library of Congress,Poet Laureate,2009,poetry,career,35000.0,
6518,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,winner,Library of Congress,Poet Laureate,2008,poetry,career,35000.0,
6519,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2004,poetry,career,100000.0,
6520,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2012,poetry,career,100000.0,
6521,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2011,poetry,career,100000.0,
6522,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2010,poetry,career,100000.0,
6523,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2009,poetry,career,100000.0,
6524,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2008,poetry,career,100000.0,
6525,1294,Kay Ryan,Kay,Ryan,Q276423,Kay Ryan,267310900,n83208007,female,,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,2007,poetry,career,100000.0,
6526,1296,Kayredfield Jamison,Kayredfield,Jamison,,,,,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018,no genre,career,10000.0,
6527,1333,Kyoko Mori,Kyoko,Mori,Q11297559,Kyoko Mori,15467515,n88649315,female,,graduate,,,,judge,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2011,no genre,career,50000.0,
6528,1337,Laila Lalami,Laila,Lalami,Q1165426,Laila Lalami,51092984,n2005029482,female,,graduate,,,,winner,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2019,prose,career,50000.0,
6529,1395,Lily King,Lily,King,Q6548507,Lily King,30467652,n99021814,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,2000,no genre,career,50000.0,
6530,1402,Linda Gregg,Linda,Gregg,Q6551614,Linda Gregg,94452115,n81079277,female,,graduate,,,,winner,Poets & Writers,Jackson Poetry Prize,2009,poetry,career,75000.0,
6531,1402,Linda Gregg,Linda,Gregg,Q6551614,Linda Gregg,94452115,n81079277,female,,graduate,,,,winner,Lannan Foundation,Lannan Fellowship,2003,poetry,career,50000.0,
6532,1402,Linda Gregg,Linda,Gregg,Q6551614,Linda Gregg,94452115,n81079277,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1985,no genre,career,50000.0,
6533,1403,Linda Hogan,Linda,Hogan,Q6551648,Linda Hogan,79089830,n80006887,female,,graduate,,,,winner,Lannan Foundation,Lannan Award,1994,poetry,career,150000.0,
6534,1408,Lisa Armstrong,Lisa,Armstrong,Q17518854,Lisa Armstrong,,,female,,graduate,,,,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2019,no genre,career,50000.0,
6535,1413,Lisel Mueller,Lisel,Mueller,Q6558751,Lisel Mueller,79075892,n79103777,female,,graduate,,,,judge,Yale University,Bollingen Prize for Poetry,1987,poetry,career,10000.0,
6536,1413,Lisel Mueller,Lisel,Mueller,Q6558751,Lisel Mueller,79075892,n79103777,female,,graduate,,,,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2002,poetry,career,100000.0,
6537,1418,Lois-Ann Yamanaka,Lois-Ann,Yamanaka,Q6668190,Lois-Ann Yamanaka,115656872,n93002244,female,,graduate,,,,winner,Lannan Foundation,Lannan Award,1998,prose,career,150000.0,
6538,1443,Lucia Perillo,Lucia,Perillo,Q6696663,Lucia Perillo,22204783,n88154703,female,,graduate,,,,winner,MacArthur Foundation,MacArthur Fellowship,2000,no genre,career,500000.0,
6539,1443,Lucia Perillo,Lucia,Perillo,Q6696663,Lucia Perillo,22204783,n88154703,female,,graduate,,,,winner,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,2010,poetry,career,10000.0,
6540,1456,Lydia Millet,Lydia,Millet,Q6707657,Lydia Millet,53404319,n95106580,female,,graduate,,,,winner,American Academy of Arts and Letters,Award of Merit Medal in the Short Story,2019,prose,career,25000.0,
6541,1462,Lynne McMahon,Lynne,McMahon,Q6709388,Lynne McMahon,161538612,n84180510,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2003,no genre,career,10000.0,
6542,1474,Maggie Nelson,Maggie,Nelson,Q6730288,Maggie Nelson,56944876,no97034778,female,,graduate,,,,winner,MacArthur Foundation,MacArthur Fellowship,2016,no genre,career,625000.0,
6543,1506,Marie Arana,Marie,Arana,Q12052943,Marie Arana,12545530,n00027341,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2020,no genre,career,10000.0,
6544,1544,Marsha Norman,Marsha,Norman,Q545362,Marsha Norman,134546,n80045705,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1986,no genre,career,10000.0,
6545,1563,Mary Kinzie,Mary,Kinzie,Q6780021,Mary Kinzie,91968463,n81110406,female,,graduate,,,,winner,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2008,poetry,career,10000.0,
6546,1569,Mary Oliver,Mary,Oliver,Q454836,Mary Oliver,92313202,n82140034,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1983,no genre,career,10000.0,
6547,1569,Mary Oliver,Mary,Oliver,Q454836,Mary Oliver,92313202,n82140034,female,,graduate,,,,winner,Lannan Foundation,Lannan Award,1998,poetry,career,150000.0,
6548,1571,Mary Robison,Mary,Robison,Q6780621,Mary Robison,54177102,n79018227,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018,no genre,career,10000.0,
6549,1610,Megan Grumbling,Megan,Grumbling,,,,,female,,graduate,,,,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2007,poetry,career,25800.0,
6550,1612,Megan McDowell,Megan,McDowell,,,,,female,,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2020,no genre,career,10000.0,
6551,1660,Mindy Aloff,Mindy,Aloff,Q15438991,Mindy Aloff,119178599,n79032727,female,,graduate,,,,winner,Whiting Foundation,Whiting Award,1987,no genre,career,50000.0,
6552,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1998,poetry,career,25000.0,
6553,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1997,poetry,career,25000.0,
6554,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1996,poetry,career,25000.0,
6555,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1995,poetry,career,25000.0,
6556,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1994,poetry,career,25000.0,
6557,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1993,poetry,career,25000.0,
6558,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1992,poetry,career,25000.0,
6559,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1991,poetry,career,25000.0,
6560,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1990,poetry,career,25000.0,
6561,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1989,poetry,career,25000.0,
6562,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1988,poetry,career,25000.0,
6563,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1987,poetry,career,25000.0,
6564,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1986,poetry,career,25000.0,
6565,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1985,poetry,career,25000.0,
6566,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,winner,Academy of American Poets,Academy of American Poets Fellowship,1980,poetry,career,25000.0,
6567,1672,Mona Van Duyn,Mona,Van Duyn,Q6897736,Mona Van Duyn,14898782,n81147222,female,,graduate,,,,judge,Yale University,Bollingen Prize for Poetry,1991,poetry,career,10000.0,
