,nea_person_id,full_name_lastfirst,full_name_firstlast,given_name_middle,family_name,nea_grant_year,other_nea_grant,country,us_state,hometown,birth_year,gender,race_ethnicity,ba,ba2,ma,ma2,phd,mfa,mfa2,post45_hathi_entry
1891,944,"Gallagher, Tess",Tess Gallagher,Tess,Gallagher,1988,"1976, 1981",USA,WA,Port Angeles,1943,female,uniden,University of Washington,,University of Washington,,,University of Iowa,,Yes
1892,946,"Galvin, Brendan James",Brendan James Galvin,Brendan James,Galvin,1988,"1975, 1977",USA,MA,Everett,1938,male,uniden,Boston College,,Northeastern University,,University of Massachusetts Amherst,University of Massachusetts Amherst,,
1893,973,"Geha, Joseph",Joseph Geha,Joseph,Geha,1988,,USA,IA,Ames,1944,male,arabam,University of Toledo,,University of Toledo,,,,,Yes
1894,985,"Giardina, Denise",Denise Giardina,Denise,Giardina,1988,1996,USA,WV,Charleston,1951,female,uniden,West Virginia Wesleyan College,,Virginia Theological Seminary,,,,,Yes
1895,1019,"Gluck, Louise",Louise Gluck,Louise,Gluck,1988,"1970, 1979",USA,VT,Plainfield,1943,female,uniden,,,,,,,,
1896,1137,"Hannah, James",James Hannah,James,Hannah,1988,,USA,TX,Navasota,1951,male,uniden,,,,,,University of Iowa,,Yes
1897,1222,"Hewat, Alan",Alan Hewat,Alan,Hewat,1988,,USA,VT,Brandon,,male,uniden,,,,,,,,
1898,1275,"Hongo, Garrett",Garrett Hongo,Garrett,Hongo,1988,1981,USA,CA,Gardena,1951,male,asianam,University of Michigan Ann Arbor,,,,,University of California Irvine,,
1899,1286,"Howard, Maureen",Maureen Howard,Maureen,Howard,1988,,USA,NY,New York,1930,female,uniden,Smith College,,,,,,,Yes
1900,1321,"Inez, Colette",Colette Inez,Colette,Inez,1988,1975,USA,NY,New York,1931,female,uniden / frencham,City University of New York Hunter College,,,,,,,
1901,1341,"Jaffe, Harold",Harold Jaffe,Harold,Jaffe,1988,1983,USA,CA,San Diego,1942,male,uniden,Grinnell College,,,,New York University,,,Yes
1902,1348,"Janowitz, Phyllis",Phyllis Janowitz,Phyllis,Janowitz,1988,1974,USA,NY,Ithaca,1930,female,uniden,City University of New York Queens College,,,,,University of Massachusetts Amherst,,
1903,1355,"Jen, Gish",Gish Jen,Gish,Jen,1988,,USA,MA,Cambridge,1955,female,asianam,Harvard University,,,,,University of Iowa,,Yes
1904,1375,"Johnson, Willis",Willis Johnson,Willis,Johnson,1988,,USA,ME,Gardiner,1938,male,uniden,,,,,,,,Yes
1905,1442,"Keller, Kirk",Kirk Keller,Kirk,Keller,1988,,USA,WY,Moran,,male,uniden,,,,,,,,
1906,1451,"Kendrick, Dolores",Dolores Kendrick,Dolores,Kendrick,1988,,USA,NH,Exeter,1927,female,afam,Miner Teachers College,,Georgetown University,,,,,
1907,1468,"Kerrigan, Anthony",Anthony Kerrigan,Anthony,Kerrigan,1988,,USA,IN,South Bend,1919,male,uniden,,,,,,,,
1908,1490,"King, Molly",Molly King,Molly,King,1988,,USA,CA,Woodacre,,female,uniden,,,,,,,,
1909,1507,"Klepfisz, Irena",Irena Klepfisz,Irena,Klepfisz,1988,,USA,NY,Cherry Plain,1941,female,uniden / jewish,City College of New York,,,,University of Chicago,,,
1910,1509,"Klinkenborg, Verlyn",Verlyn Klinkenborg,Verlyn,Klinkenborg,1988,,USA,NY,Bronx,1952,male,uniden,Pomona College,,,,Princeton University,,,
1911,1525,"Komunyakaa, Yusef",Yusef Komunyakaa,Yusef,Komunyakaa,1988,1981,USA,LA,Bogalusa,1947,male,afam,University of Colorado Boulder,,Colorado State University,,,University of California Irvine,,Yes
1912,1610,"Leneman, Cecile",Cecile Leneman,Cecile,Leneman,1988,,USA,CA,San Francisco,1932,female,latinx,Barnard College,,San Francisco State University,,,,,
1913,1631,"Levy, Robert",Robert Levy,Robert,Levy,1988,,USA,NY,New York,,male,uniden,St Johns College Maryland,,University of Oxford,,,,,
1914,1657,"Llewellyn, Christina",Christina Llewellyn,Christina,Llewellyn,1988,,USA,DC,Washington,,female,uniden,,,,,,,,
1915,1669,"Long, Robert Hill",Robert Hill Long,Robert Hill,Long,1988,2005,USA,OR,Eugene,1952,male,uniden,Davidson College,,,,,Warren Wilson College,,
1916,1689,"Lux, Thomas",Thomas Lux,Thomas,Lux,1988,"1976, 1981",USA,MA,West Newton,1946,male,uniden,Emerson College,,,,,,,
1917,1691,"Lynch, Thomas",Thomas Lynch,Thomas,Lynch,1988,,USA,MI,Milford,1948,male,uniden / irisham / italianam,Wayne State University,Oakland University,,,,,,
1918,1716,"Malone, Jacquelyn",Jacquelyn Malone,Jacquelyn,Malone,1988,,USA,MA,Lowell,,female,uniden,Salem State University,,Salem State University,,,Warren Wilson College,,
1919,1760,"Martone, Michael",Michael Martone,Michael,Martone,1988,1983,USA,MA,Cambridge,1955,male,uniden / italianam,Indiana University,,,,,Johns Hopkins University,,Yes
1920,1764,"Maso, Carole",Carole Maso,Carole,Maso,1988,,USA,NY,New York,1956,female,uniden,Vassar College,,,,,,,Yes
1921,1784,"Mayes, Frances",Frances Mayes,Frances,Mayes,1988,,USA,CA,San Francisco,1940,female,uniden,University of Florida,,San Francisco State University,,,,,Yes
1922,1813,"McConnell, Patricia",Patricia McConnell,Patricia,McConnell,1988,1983,USA,UT,Moab,1932,female,uniden,,,,,,,,
1923,1849,"McMillan, Terry",Terry McMillan,Terry,McMillan,1988,,USA,WY,Laramie,1951,female,afam,University of California Berkeley,,,,,,,Yes
1924,1921,"Mitcham, Judson",Judson Mitcham,Judson,Mitcham,1988,,USA,GA,Macon,1948,male,uniden,University of Georgia,,,,University of Georgia,,,
1925,1977,"Mullen, Laura",Laura Mullen,Laura,Mullen,1988,,USA,CA,Palo Alto,1958,female,white,University of California Berkeley,,,,,University of Iowa,,
1926,1988,"Murphy, Roberta",Roberta Murphy,Roberta,Murphy,1988,,USA,DC,Washington,,female,uniden,,,,,,,,
1927,1990,"Murphy, Yannick",Yannick Murphy,Yannick,Murphy,1988,,USA,NY,Staten Island,1962,female,uniden,New York University,,,,,,,Yes
1928,2019,"Neville, Susan",Susan Neville,Susan,Neville,1988,1978,USA,OH,Bowling Green,1951,female,uniden,DePauw University,,,,,Bowling Green State University,,Yes
1929,2056,"O'Brien, William",William O'Brien,William,O'Brien,1988,1976,USA,MA,Boxford,1946,male,uniden,Macalester College,,,,,,,Yes
1930,2120,"Painter, Pamela",Pamela Painter,Pamela,Painter,1988,,USA,MA,Boston,1941,female,white,Pennsylvania State University,,University of Illinois Urbana Champaign,,,,,Yes
1931,2126,"Pankey, Eric",Eric Pankey,Eric,Pankey,1988,2005,USA,VA,Fairfax,1959,male,uniden,University of Missouri,,,,,University of Iowa,,
1932,2218,"Poverman, Charles E.",Charles E. Poverman,Charles E.,Poverman,1988,1980,USA,AZ,Tucson,1944,male,uniden,Yale University,,,,,University of Iowa,,
1933,2275,"Redel, Victoria",Victoria Redel,Victoria,Redel,1988,,USA,NY,New York,1959,female,uniden / jewish,Dartmouth College,,,,,Columbia University,,Yes
1934,2282,"Reeves, Patricia",Patricia Reeves,Patricia,Reeves,1988,,USA,MO,St. Joseph,,female,uniden,,,,,,,,
1935,2295,"Revell, Donald",Donald Revell,Donald,Revell,1988,1995,USA,UT,Salt Lake City,1954,male,uniden,State University of New York Binghamton,,State University of New York Binghamton,,State University of New York Buffalo,,,
1936,2347,"Rogers, Pattiann",Pattiann Rogers,Pattiann,Rogers,1988,1982,USA,TX,Stafford,1940,female,uniden,University of Missouri,,University of Houston,,,,,
1937,2373,"Ross, Robert",Robert Ross,Robert,Ross,1988,,USA,NE,Long Pine,,male,uniden,,,,,,,,
1938,2425,"Sandy, Stephen",Stephen Sandy,Stephen,Sandy,1988,,USA,VT,North Bennington,1934,male,uniden,Yale University,,Harvard University,,Harvard University,,,
1939,2494,"Selzer, Richard",Richard Selzer,Richard,Selzer,1988,,USA,CT,New Haven,1928,male,uniden,Union College,,Albany Medical College,,,,,
1940,2539,"Shirley, Aleda",Aleda Shirley,Aleda,Shirley,1988,,USA,KY,Louisville,1955,female,white,University of Louisville,,,,,Indiana University,,
1941,2563,"Silvis, Randall",Randall Silvis,Randall,Silvis,1988,1983,USA,PA,Rimersburg,1950,male,uniden,Indiana University of Pennsylvania,,,,,,,Yes
1942,2609,"Smith, Gregory Blake",Gregory Blake Smith,Gregory Blake,Smith,1988,2010,USA,MN,Northfield,1951,male,uniden,Bowdoin College,,Boston University,,,University of Iowa,,
1943,2648,"Spencer, Elizabeth",Elizabeth Spencer,Elizabeth,Spencer,1988,1983,USA,NC,Chapel Hill,1921,female,uniden,Belhaven University,,Vanderbilt University,,,,,Yes
1944,2709,"Strange, George",George Strange,George,Strange,1988,,USA,GA,Douglas,,unknown,uniden,,,,,,,,
1945,2711,"Strickland, Stephanie",Stephanie Strickland,Stephanie,Strickland,1988,,USA,NY,Scarsdale,1942,female,uniden,Harvard University,,Pratt Institute,,,Sarah Lawrence College,,
1946,2745,"Swick, Marly",Marly Swick,Marly,Swick,1988,,USA,IA,Iowa City,1949,female,uniden,Stanford University,,Mills College,,American University,University of Iowa,,
1947,2754,"Tallent, Elizabeth",Elizabeth Tallent,Elizabeth,Tallent,1988,1983,USA,CO,Eaton,1954,female,uniden,Illinois State University,,,,,,,Yes
1948,2783,"Texier, Catherine",Catherine Texier,Catherine,Texier,1988,,USA,NY,New York,1947,female,uniden,University of Paris,,,,,Sciences Po,,Yes
1949,2804,"Tichy, Susan",Susan Tichy,Susan,Tichy,1988,,USA,CO,Westcliffe,1952,female,white,Goddard College,,University of Colorado Boulder,,,,,
1950,2806,"Tinsley, Molly",Molly Tinsley,Molly,Tinsley,1988,1994,USA,MD,Silver Spring,,female,uniden,Bryn Mawr College,,,,,,,
1951,2853,"Van Winckel, Nance",Nance Van Winckel,Nance,Van Winckel,1988,2001,USA,WA,Cheney,1951,female,uniden,University of Wisconsin Milwaukee,,,,,University of Denver,,
1952,2855,"Vangelisti, Paul",Paul Vangelisti,Paul,Vangelisti,1988,,USA,CA,Los Angeles,1945,male,uniden / italianam,University of California San Francisco,,University of Southern California,,,,,
1953,2881,"Vogan, Sara",Sara Vogan,Sara,Vogan,1988,1978,USA,CA,San Francisco,1948,female,uniden,,,,,,University of Iowa,Stanford University,Yes
1954,2906,"Walker, Lou Ann",Lou Ann Walker,Lou Ann,Walker,1988,,USA,NY,Sag Harbor,1952,female,uniden,Harvard University,,University of Bensancon,,,,,
1955,2918,"Wanner, Irene",Irene Wanner,Irene,Wanner,1988,1982,USA,WA,Seattle,1949,female,white,,,,,,,,Yes
1956,2948,"Weigl, Bruce",Bruce Weigl,Bruce,Weigl,1988,,USA,PA,State College,1949,male,uniden,Oberlin College,,University of New Hampshire,,,,,
1957,2949,"Weil, Thomas",Thomas Weil,Thomas,Weil,1988,,USA,MO,Clayton,,male,uniden,,,,,,,,
1958,2998,"Williams, Joy",Joy Williams,Joy,Williams,1988,1973,USA,FL,Siesta Key,1944,female,uniden,Marietta College,,,,,University of Iowa,,Yes
1959,3027,"Witte, John",John Witte,John,Witte,1988,1982,USA,OR,Eugene,,male,uniden / polisham,Colby College,,,,,University of Oregon,,
1960,3078,"Young, Dean",Dean Young,Dean,Young,1988,1996,USA,IN,Bloomington,1955,male,uniden,Indiana University,,,,,Indiana University,,
1961,81,"Aquilar, Ricardo",Ricardo Aquilar,Ricardo,Aquilar,1989,,USA,TX,El Paso,,male,uniden,,,,,,,,
1962,91,"Arthur, Elizabeth",Elizabeth Arthur,Elizabeth,Arthur,1989,1983,USA,ME,Waterville,1953,female,uniden / irisham,University of Victoria,,University of Victoria,,,,,Yes
1963,140,"Barr, Elizabeth",Elizabeth Barr,Elizabeth,Barr,1989,,USA,PA,Philadelphia,,female,uniden,,,,,,,,
1964,169,"Becker, Robin",Robin Becker,Robin,Becker,1989,,USA,MA,Cambridge,1951,female,uniden / jewish,Boston University,,,,,Boston University,,
1965,234,"Bilgere, George",George Bilgere,George,Bilgere,1989,,USA,CA,Santa Cruz,1951,male,uniden,University of California Riverside,,University of Washington,,University of Denver,,,
1966,249,"Bloch, Chana",Chana Bloch,Chana,Bloch,1989,,USA,CA,Berkeley,1940,female,uniden / jewish,Cornell University,,Brandeis University,,University of California Berkeley,,,
1967,261,"Bogen, Donald",Donald Bogen,Donald,Bogen,1989,,USA,OH,Cincinnati,,male,uniden,University of California Berkeley,,University of California Berkeley,,University of California Berkeley,,,
1968,263,"Bogin, Nina",Nina Bogin,Nina,Bogin,1989,,France,,Giromagny,1954,female,uniden,New York University,,,,,,,
1969,265,"Boisseau, Michelle",Michelle Boisseau,Michelle,Boisseau,1989,2011,USA,KY,Morehead,1955,female,uniden,Ohio University,,Ohio University,,University of Houston,,,
1970,268,"Bolton, Joseph",Joseph Bolton,Joseph,Bolton,1989,,USA,FL,Gainesville,1961,male,uniden,Western Kentucky University,,University of Florida,,,,,
1971,285,"Bowers, Neal",Neal Bowers,Neal,Bowers,1989,,USA,IA,Ames,1948,male,uniden,Austin Peay State University,,Austin Peay State University,,University of Florida,,,Yes
1972,332,"Brooks, Gwendolyn",Gwendolyn Brooks,Gwendolyn,Brooks,1989,,USA,IL,Chicago,1917,female,afam,,,,,,,,Yes
1973,407,"Calcagno, Anne",Anne Calcagno,Anne,Calcagno,1989,,USA,NY,Manhasset,1957,female,uniden / italianam,Williams College,,,,,University of Montana,,Yes
1974,410,"Calisher, Hortense",Hortense Calisher,Hortense,Calisher,1989,1968,USA,NY,New York,1911,female,uniden / jewish,Barnard College,,,,,,,Yes
1975,518,"Cliff, Michelle",Michelle Cliff,Michelle,Cliff,1989,1983,USA,CA,Santa Cruz,1946,female,afam / white,Wagner College,,Warburg Institute,,,,,Yes
1976,528,"Cofer, Judith Ortiz",Judith Ortiz Cofer,Judith Ortiz,Cofer,1989,,USA,GA,Athens,1952,female,latinx,Augusta College,,Florida Atlantic University,,University of Oxford,,,
1977,622,"Cutler, Bruce",Bruce Cutler,Bruce,Cutler,1989,,USA,MN,St. Paul,1930,male,uniden,University of Iowa,,Kansas State University,University of Milan,,,,Yes
1978,660,"Davis, Lydia",Lydia Davis,Lydia,Davis,1989,,USA,NY,Kingston,1947,female,uniden,Barnard College,,,,,,,Yes
1979,663,"Dawson, Ariel",Ariel Dawson,Ariel,Dawson,1989,,USA,CA,San Francisco,1959,female,uniden,,,,,,,,
1980,672,"Deaver, Philip",Philip Deaver,Philip,Deaver,1989,,USA,FL,Longwood,1946,male,uniden,St Josephs College Indiana,,Ball State University,,University of Virginia,,,
1981,705,"Di Piero, W. S.",W. S. Di Piero,W. S.,Di Piero,1989,,USA,CA,Menlo Park,1945,male,uniden,St Josephs College Indiana,,San Francisco State University,,,,,
1982,737,"Dorris, Michael",Michael Dorris,Michael,Dorris,1989,,USA,NH,Cornish,1945,male,indigenous / white,Georgetown University,,Yale University,,,,,Yes
1983,743,"Dove, Rita",Rita Dove,Rita,Dove,1989,1977,USA,AZ,Tempe,1952,female,afam,Miami University,,University of Tubingen,,,University of Iowa,,Yes
1984,771,"Dunn, Stephen E.",Stephen E. Dunn,Stephen E.,Dunn,1989,"1981, 1973",USA,NJ,Port Republic,1939,male,uniden,Hofstra University,,,,,Syracuse University,,
1985,792,"Eimers, Nancy",Nancy Eimers,Nancy,Eimers,1989,1996,USA,MI,Kalamazoo,1954,female,uniden,Indiana University,,University of Arizona,,,University of Houston,,
1986,830,"Evans, George",George Evans,George,Evans,1989,1984,USA,CA,Plymouth,,male,uniden,Carnegie Mellon University,,Johns Hopkins University,,,,,
1987,846,"Farnsworth, Robert",Robert Farnsworth,Robert,Farnsworth,1989,,USA,ME,Lewiston,1954,male,uniden,Brown University,,,,,Columbia University,,
1988,880,"Fitzsimmons, Thomas",Thomas Fitzsimmons,Thomas,Fitzsimmons,1989,,USA,MN,Rochester,,male,uniden / irisham / italianam,Stanford University,,Columbia University,,,,,
1989,899,"Forche, Carolyn",Carolyn Forche,Carolyn,Forche,1989,"1977, 1984",USA,MA,Provincetown,1950,female,uniden,Michigan State University,,,,Newcastle University,Bowling Green State University,,
1990,917,"Franklin, Edward",Edward Franklin,Edward,Franklin,1989,,USA,CA,San Anselmo,,male,uniden,,,,,,,,
1991,951,"Gander, James",James Gander,James,Gander,1989,,USA,RI,Providence,,female,uniden,,,,,,,,
1992,964,"Garland, Max",Max Garland,Max,Garland,1989,,USA,KY,Paducah,1954,male,uniden,Western Kentucky University,,,,,University of Iowa,,
1993,987,"Gibbons, Kaye",Kaye Gibbons,Kaye,Gibbons,1989,,USA,NC,Raleigh,1960,female,uniden,University of North Carolina Chapel Hill,,,,,,,Yes
1994,1050,"Gould, Janice",Janice Gould,Janice,Gould,1989,,USA,NM,Albuquerque,1949,female,indigenous,University of California Berkeley,,University of California Berkeley,,University of New Mexico,,,
1995,1175,"Hashimoto, Sharon",Sharon Hashimoto,Sharon,Hashimoto,1989,,USA,WA,Seattle,1953,female,asianam,University of Washington,,,,,University of Washington,,
1996,1198,"Hecht, Anthony",Anthony Hecht,Anthony,Hecht,1989,,USA,DC,Washington,1923,male,uniden,Bard College,,Columbia University,,,,,
1997,1206,"Hellenga, Robert",Robert Hellenga,Robert,Hellenga,1989,,USA,IL,Galtsburg,1941,male,white,University of Michigan Ann Arbor,,,,Princeton University,,,Yes
1998,1213,"Henrie, Carol",Carol Henrie,Carol,Henrie,1989,1996,USA,CA,Hayward,,female,uniden,,,,,,,,
1999,1230,"Higgins, Joanna",Joanna Higgins,Joanna,Higgins,1989,,USA,PA,Little Meadows,1945,female,uniden / polisham,Aquinas College,,University of Michigan Ann Arbor,,State University of New York Binghamton,,,Yes
2000,1302,"Hull, Lynda",Lynda Hull,Lynda,Hull,1989,,USA,NJ,W. Caldwell,1954,female,uniden,University of Arkansas,,Johns Hopkins University,Indiana University,,,,
2001,1308,"Huntington, Cynthia",Cynthia Huntington,Cynthia,Huntington,1989,1984,USA,MA,Provincetown,1951,female,uniden,Michigan State University,,,,,Middlebury College,,
2002,1366,"Johnson, Fenton",Fenton Johnson,Fenton,Johnson,1989,1995,USA,CA,San Francisco,1953,male,uniden,Stanford University,,,,,University of Iowa,Stanford University,Yes
2003,1384,"Jones, Nettie",Nettie Jones,Nettie,Jones,1989,,USA,MI,Houghton,1941,female,afam,Wayne State University,,Marygrove College,,,,,Yes
2004,1401,"Justice, Donald",Donald Justice,Donald,Justice,1989,"1966, 1989",USA,FL,Gainesville,1925,male,uniden,University of Miami,,University of North Carolina Chapel Hill,,University of Iowa,University of Iowa,Stanford University,
2005,1466,"Kercheval, Jesse Lee",Jesse Lee Kercheval,Jesse Lee,Kercheval,1989,,USA,WI,Madison,1956,female,uniden,Florida State University,,,,,University of Iowa,,Yes
2006,1542,"Krist, Gary",Gary Krist,Gary,Krist,1989,,USA,NY,Brooklyn,1957,male,uniden,Princeton University,,,,,,,Yes
2007,1548,"Kubicki, Jan",Jan Kubicki,Jan,Kubicki,1989,1995,USA,PA,Philadelphia,1952,male,uniden,,,,,,,,
2008,1613,"Lerman, Rhoda",Rhoda Lerman,Rhoda,Lerman,1989,,USA,NY,Cazenovia,1936,female,uniden / jewish,University of Miami,,,,,,,Yes
2009,1628,"Levis, Larry",Larry Levis,Larry,Levis,1989,"1973, 1984",USA,MO,Columbia,1946,male,uniden,California State University Fresno,,Syracuse University,,University of Iowa,,,Yes
2010,1643,"Lillywhite, Harvey",Harvey Lillywhite,Harvey,Lillywhite,1989,,USA,MD,Reisterstown,,male,uniden,University of Utah,,,,University of Utah,Columbia University,,
2011,1647,"Lindsay, Frances",Frances Lindsay,Frances,Lindsay,1989,,USA,MA,Cambridge,1949,female,white,Russell Sage College,,,,,University of Iowa,,
2012,1675,"Louie, David Wong Louie",David Wong Louie,David Wong Louie,Louie,1989,,USA,CA,Santa Cruz,1954,male,asianam,Vassar College,,,,,University of Iowa,,
2013,1802,"McCann, Janet",Janet McCann,Janet,McCann,1989,,USA,TX,College Station,,female,uniden,Otterbein University,,University of Pittsburgh,,University of Pittsburgh,,,
2014,1804,"McCarriston, Linda",Linda McCarriston,Linda,McCarriston,1989,1984,USA,VT,Chelsea,1943,female,uniden,Emmanuel College,,,,,Goddard College,,
2015,1824,"McDonald, Walter",Walter McDonald,Walter,McDonald,1989,1984,USA,TX,Lubbock,1934,male,uniden,Texas Tech University,,Texas Tech University,,University of Iowa,,,Yes
2016,1851,"McNair, Wesley",Wesley McNair,Wesley,McNair,1989,1979,USA,ME,Farmington,1941,male,uniden,Keene State College,,Middlebury College,Middlebury College,,,,
2017,1872,"Meinke, Peter",Peter Meinke,Peter,Meinke,1989,1974,USA,FL,St. Petersburg,1932,male,uniden,Hamilton College,,University of Michigan Ann Arbor,,University of Minnesota,,,
2018,1881,"Meredith, Don",Don Meredith,Don,Meredith,1989,1983,USA,CA,Occidental,,male,uniden,San Francisco State University,,,,,,,
2019,1907,"Miller, Leslie",Leslie Miller,Leslie,Miller,1989,,USA,TX,Houston,1956,female,uniden,Stephens College,,University of Missouri,,University of Houston,University of Iowa,,
2020,1912,"Milofsky, David",David Milofsky,David,Milofsky,1989,,USA,CO,Denver,1946,male,uniden / jewish,University of Wisconsin Madison,,University of Wisconsin Madison,,,University of Massachusetts Amherst,,Yes
2021,1946,"Moore, Lorrie",Lorrie Moore,Lorrie,Moore,1989,,USA,WI,Madison,1957,female,uniden,St Lawrence University,,,,,Cornell University,,Yes
